id,fold,y_true,catboost_prediction,catboost_class
0ac5e12f,1,1,0.2489347889893192,0
0acac70c,4,1,0.9887361652056964,2
0adf511d,4,1,0.4612993482696529,0
0af81037,5,0,0.5122855255148948,0
0afb2535,2,0,0.46679110293921044,0
0b4014f0,5,0,0.8566097568517876,1
0b4f597e,2,0,0.10440195333108665,0
0b50f3fa,2,1,0.5504563349555468,1
0b518637,1,0,0.1422625107954677,0
0b6b07f6,4,0,0.22201258268923563,0
0b7c6100,5,0,0.46965128328218825,0
0b7d7aec,3,0,0.8737682105066282,1
0b7d9da6,2,0,0.25029386778062895,0
0b9fcc42,1,2,0.3752749271802296,0
0ba53e53,2,2,0.16030521220077176,0
0bd89878,3,0,0.23470027473550903,0
0bdace00,2,0,0.32186964889579106,0
0bfe4fc9,4,1,0.7999016415997795,1
0c0a1576,4,0,0.03264153141377857,0
0c3d248f,5,0,0.19877132586374885,0
0c3d88cb,4,0,0.1376604842702191,0
0c4e2d68,1,0,0.056896322419210166,0
0c4eabac,1,0,0.1807786461804619,0
0c794cf7,2,0,0.09097196917164357,0
0c83af0f,3,2,0.6847280766507394,1
0c8efce0,1,0,0.09989370615558069,0
0c98f822,2,1,1.1402912189336294,2
0ca08054,1,2,0.5115521107659635,1
0cbe4e54,2,0,0.8084874399158826,1
0cccc6bc,5,0,0.309350600893654,0
0d01bbf2,2,0,0.35368409735224504,0
0d279d77,2,0,0.4826027561079719,0
0d34aee4,1,1,0.9000245372174213,1
0d394928,4,0,0.3328796132064261,0
0d4800c8,4,1,0.9306862230440325,1
0d4fa8f4,1,1,0.18684558370962928,0
0d570d3e,5,2,0.5195499605341574,0
0d74d0ed,1,0,0.8042699922473255,1
0d924604,4,0,0.27847975415589943,0
0ddab8ff,3,0,0.27963865011392436,0
0de01ae7,3,1,0.9435667847691445,2
0df44f9e,1,2,1.0292195220994094,2
0df4c27d,5,0,0.8648757007105,1
0e1cf9b8,1,0,0.25276489615696623,0
0e1f7fed,1,0,0.1996175655297901,0
0e3b0bd2,3,0,0.11801541706792568,0
0e951124,2,3,0.9953680591656042,2
0e9c1be6,3,1,0.48062158309947756,0
0ec403df,2,2,0.8951970021232432,1
0ed2a3c8,4,1,0.17624027601149006,0
0eddd8e5,2,0,0.41928768893867857,0
0ee70b3e,1,1,0.5705594061695374,1
0f4db4f2,5,0,0.7876608642941509,1
0f6b71c4,5,0,0.297302987131745,0
0f7f3bf3,5,1,0.8442704417071186,1
0f9b8e65,2,1,0.6923250128449192,1
0fbb3ca5,3,1,1.1508755698598283,2
0fc19fd9,3,0,0.14273242991836432,0
0ff6ac09,1,0,0.5535186909055698,1
101774f0,2,0,0.007017643519295458,0
101c27f1,5,0,0.4829072868004016,0
10258585,3,1,0.16749859773510534,0
105e3f96,2,0,0.7027841920974328,1
108b8659,1,0,0.15393403449887277,0
10ad8c48,4,2,1.2650566599607407,2
10be7f09,3,0,0.21734080162787894,0
10c0e99a,5,0,0.22087268239682473,0
10e46254,5,0,0.3017834476234093,0
113f5798,2,2,0.8285077658976425,1
11477ed0,5,0,0.7754332429384485,1
115d3db4,4,1,0.3766416399712892,0
11739de2,2,0,0.6554679977566575,1
1184a14a,5,0,0.23819200698443377,0
118b7733,2,1,0.4491726827578322,0
119d7562,4,1,1.3393659490475307,2
119dd2e1,3,1,0.36686727062158697,0
119e181e,4,0,0.013567210809316665,0
11be5d2e,2,1,0.7253759534867054,1
11d1a5ac,4,0,0.41141446909295387,0
11f7253c,3,3,1.3363477776916266,2
11f9b26c,4,0,0.12164276365160737,0
1225fd28,5,1,0.7469387712437795,1
12380b06,4,0,0.6542503785098814,1
1286dab7,2,0,0.2386272600196705,0
12a607f6,2,1,0.3685065150614078,0
12cbf30c,3,0,0.7188089662547981,1
12cfb064,4,0,0.09762695995879161,0
12f37ff2,3,1,0.23430883208201814,0
1301f65d,5,0,0.37591562019830727,0
1307c41a,3,0,0.26750463137724817,0
1314bc8c,3,0,0.968481508435524,2
136894bc,2,0,1.058899039725229,2
137baaec,3,2,0.6187941421604468,1
137fc699,5,1,0.22648177591466945,0
13a5e288,4,0,0.3016533208576785,0
13be5672,5,0,0.27943291280080984,0
13cdb63a,1,0,0.07308922379410876,0
13d23890,1,0,0.940187771280808,2
13d2c419,4,0,0.20513519603890545,0
13e46923,1,2,0.6723418983167181,1
13eee030,4,1,0.5589624558513658,0
13fca10c,5,1,0.739743123219232,1
14109652,2,2,1.0048578149314369,2
1420b16e,1,1,0.9855245459720051,2
1429abf1,1,0,0.377848655867583,0
14391970,5,0,0.12137053414889615,0
144a9a79,1,2,0.49288334023351665,1
1455e657,2,0,0.1157936852210879,0
14568d61,1,1,0.25579222360030895,0
1458a9d2,2,0,0.38664838703854865,0
1470a1df,2,1,0.5394871774120695,0
147c4374,4,0,0.0633116092841094,0
14a6e58e,4,0,0.49389389068706296,0
14b3d6e5,2,0,0.11065558125754738,0
14b8dd2a,1,0,0.6416338246382757,1
14b999b6,2,0,0.5701699481819092,1
14c12974,2,0,0.10545369348266215,0
14dae995,2,0,0.7630727568461984,1
14e00ce0,2,0,0.1328594599924804,0
14eac885,1,2,0.9001334266672882,1
15227eef,1,0,0.8357373951315032,1
1522fee1,5,2,0.9725567894683391,2
154d1191,4,1,0.0954362287643275,0
1551c806,3,1,0.9824120952148265,2
1562998a,3,0,0.8258396277546334,1
157b271f,4,3,1.1052780172475365,2
15a2364d,4,1,0.8822143317864517,1
15d702f8,3,0,0.3554543479083264,0
15dbc929,1,0,0.15908718909580638,0
15f217a6,4,1,0.6173556614227855,1
15f2e240,1,0,0.13491001333583064,0
1606f203,4,0,0.39433763737072064,0
1649ce22,4,0,0.2614635940706329,0
164b29ed,3,0,0.2653617824396573,0
164edc75,2,2,0.9192303632731144,1
16bf9efe,3,0,0.7033576229234102,1
16deb306,5,0,0.23364698122671168,0
16e277aa,3,0,0.7017032423480736,1
1704e646,5,1,1.02157311239602,2
1713348a,1,0,0.49374807416630784,1
176f33fb,2,0,0.31017118915309366,0
177f25ab,1,1,0.4962480450287041,1
17b08109,1,0,0.2743308785114666,0
17c1ae23,4,1,0.24675401186217083,0
17e9cba0,2,2,0.923423901010963,1
18154f3a,1,1,0.7935078831042461,1
1824417f,2,3,1.344673618051456,2
1837456f,1,0,0.6788040700028862,1
18400e8e,4,1,0.9252445974325361,1
1843760e,5,1,0.815364892114491,1
18506cf3,2,0,0.5661486977148009,1
1894884e,2,0,0.1595100703315187,0
18962676,2,0,0.14964728534479094,0
18ab47f8,2,0,0.16953581826126862,0
18b79e9b,4,2,0.30868164625713884,0
18b8b2f6,3,1,0.3839266236015183,0
18e21bf1,5,0,0.25876557463032057,0
18f6e6db,2,0,0.2841640084817227,0
18fdbccc,4,0,0.3716848986756184,0
18feab0f,5,0,0.787169663779849,1
19098ef0,3,0,0.6755862125886273,1
1911731d,4,0,0.03725851551801018,0
19381499,1,2,0.6881659881068511,1
1943fb23,4,0,0.2846512299783592,0
19455336,2,1,0.692018898166865,1
1949438b,1,2,0.4610265540559443,0
1957153d,1,2,0.43526355652892756,0
198e50c9,4,0,1.1396048583061276,2
19b095d5,3,0,0.24263277634411606,0
19c49039,1,1,0.908777644508631,1
19cc95e8,2,0,0.27322844493993026,0
1a1e8ac5,3,0,0.12429402561511099,0
1a23d282,3,1,0.633980087133854,1
1a2412b3,4,0,0.6391858869207986,1
1a803bfe,4,0,0.30324370052610106,0
1a9f8375,1,0,0.41270059891132266,0
1aae1de3,2,0,0.8359131548177514,1
1afa48fe,2,0,0.3195377373976027,0
1aff6762,4,2,1.1250934450971872,2
1b258140,5,0,0.01831245206165577,0
1b2cd439,2,0,0.6564498440225134,1
1b2eea8f,2,2,0.9454371199403173,2
1b32427b,5,0,0.7016276288273645,1
1b329556,1,2,0.851566509890043,1
1b410106,5,0,0.15732591973846016,0
1b49c870,4,0,0.43596032451187183,0
1b5b34bc,4,1,0.5500692520178249,0
1b5fb26f,1,0,0.6738817185295483,1
1b6be334,1,2,0.9005514962701273,1
1b6fb363,4,1,0.7154767929270368,1
1b73fce0,2,0,0.28323158237559176,0
1bc6a98c,5,0,0.12646309524333138,0
1c063ebc,2,0,-0.002424355540600054,0
1c23295e,3,0,0.6364604959242337,1
1c3b7f1a,1,0,0.4547761353144868,0
1c3c2b2f,1,1,0.2332255451397497,0
1c481537,5,3,1.0790504709167448,2
1c5ba087,3,1,0.8346118234690483,1
1c66daf4,3,0,0.9141249278385333,2
1c673231,5,2,0.6286169119977743,1
1c6ac3d4,2,0,0.34748854039781274,0
1ccf44f0,3,0,0.2480451336233317,0
1cd37b36,5,1,0.8632757608133121,1
1cf6dcef,2,1,0.27200472954354493,0
1d02812a,3,0,0.8917558677737812,2
1d041232,2,0,0.692570947268267,1
1d11d488,2,0,1.2583589491415714,2
1d78b3c3,2,0,0.5146469004633065,0
1d7edb86,1,2,1.0040187580255135,2
1da37c60,2,2,0.6254531969617483,1
1dd90b53,4,2,0.8154224044234952,1
1de3c240,2,0,0.12348609786526904,0
1dfd6433,3,1,0.6944922920951212,1
1e08b1dc,4,1,0.794059963336096,1
1e2a1bd0,5,0,0.2855475046641312,0
1e5f6199,5,0,0.24412304082445452,0
1e7dd854,1,0,0.2866439272991638,0
1e87baed,2,0,0.5593708123088651,1
1e986f93,3,0,0.055222594968935224,0
1eb206f0,1,0,0.567049872805002,1
1eda934b,5,0,0.8839564490265818,1
1eea376f,1,0,1.0788909191168465,2
1eea8df2,5,2,1.4904247485895668,2
1eedf45e,3,1,0.6600886029645833,1
1f2164a4,2,1,0.09252027323598239,0
1f400626,5,0,0.9862100424147242,2
1f5835cd,2,0,0.1433063081991413,0
1f5cefcc,1,1,0.7679888471729281,1
1f65fa82,5,1,1.1570102615884306,2
1f7bd44c,4,0,0.13986572933348906,0
1f7ec039,5,1,0.8309037745877249,1
1f881e3d,2,0,0.9757170313877226,2
1fc07a80,3,0,0.5314052877688916,0
1feb42f2,4,2,0.5497807462775028,0
1fed3943,1,0,0.3785015825427983,0
1ffede3b,2,0,0.6824995193715466,1
206c8562,5,1,0.45673322124046495,0
2084c823,5,0,0.855733335853311,1
20cefbaf,2,0,0.49550997349771136,0
20d7ecfd,4,1,0.6823899261373495,1
20df4cab,2,0,0.1983923126501087,0
20e8ca68,2,0,0.48811465701338164,0
2114473a,3,0,0.41490226583613254,0
214f46e8,1,1,0.5916934235766158,1
215ca39b,4,1,0.5230584408724585,0
217ce5e6,1,1,0.9073138359671759,1
218faf6f,3,0,0.2156389344550334,0
21a76448,3,1,0.8678814569460519,1
21b835ac,2,0,0.19914387601705802,0
21c62163,4,1,0.36061336855861537,0
21e5833c,3,0,0.6180992271539534,1
21eb6d47,1,0,1.0052426211848178,2
21f58fba,3,0,0.23185292030694687,0
221e37e0,2,0,0.237528851483991,0
223724b2,5,0,0.48721470159216906,0
22375702,3,1,1.4129194723407257,2
22389051,5,1,0.32422850025829586,0
22447a95,3,0,1.409484442675972,2
224fc39a,1,2,1.1016138237944058,2
22536a61,3,0,0.8117347973739971,1
22a71606,3,0,0.07336454883479238,0
22b4191a,2,1,0.6835059580532153,1
22c72c4e,3,2,0.5990071746519628,1
22e44415,3,0,0.43281544743550626,0
22f43a12,5,0,0.43397107459398543,0
231f6db4,2,1,0.23248828376865055,0
232b7cb1,1,0,0.6621235690949491,1
233b9425,4,0,0.30576576447786885,0
2340e84a,2,0,0.4521527814991228,0
23418fa2,5,0,0.18523869433000972,0
23567787,5,1,0.4637186362311317,0
236d450e,1,1,0.4244679719056782,0
236ecde8,4,0,0.15832068666572485,0
23d1a58d,3,0,0.7584676819210506,1
23d71e37,5,0,0.5442897089205078,0
23dafdab,2,0,0.33797702509945066,0
23e024bd,4,0,0.8563743686207346,1
23e71e7c,1,1,1.3468455517206657,2
23e7f79b,1,1,0.5323011103835845,1
24398aed,2,0,0.1863797735283365,0
24591f4d,5,0,0.2642979093060203,0
247172f9,2,0,0.5232635359318456,0
2496c491,5,0,1.3011936535257171,2
249b6d68,3,0,0.8427894482171407,1
249d2266,2,0,0.20531313055572348,0
24a3b16d,4,1,0.9461512159712011,1
24ab10c6,5,1,0.1255271839253984,0
24b4bc6d,3,1,0.37424804406893686,0
24b75658,4,0,0.10244909930064605,0
24dac645,4,0,0.4395794750126957,0
24fb56db,1,2,0.9188517824629054,1
252ebc5b,4,2,0.48261257886469233,0
253f5cb1,3,1,1.3991183094306456,2
25849c6c,1,1,0.5924278153067034,1
2586774b,3,0,0.49656179616856944,0
25a3a723,3,0,0.65255216186236,1
25e752c8,4,0,0.24304603901882843,0
25eba023,4,0,0.09511589154289046,0
260f542b,4,0,0.20084057563940017,0
26190ddd,2,0,0.41532644265419294,0
2625767f,1,0,1.1319122877179817,2
262cff6d,5,1,1.54374332441252,2
26891dbd,5,0,0.6753421994380086,1
269d9918,5,1,0.5898724573200805,0
26a4b61b,2,1,0.49905519953529415,0
26aeacdf,5,0,0.21649438161978019,0
26b1792f,1,0,0.3118509681020549,0
26b893f4,1,2,0.5146563258276462,1
26d31613,3,1,1.0208836784682407,2
26d541c2,1,0,0.6940800837223785,1
26f0e055,5,1,0.15766284091649263,0
2715347c,1,1,0.9150561896570115,1
273c8ebd,5,0,0.12579101404105147,0
2760be91,2,2,0.4803142066401339,0
27724073,1,1,0.6396378088655005,1
277f5b32,3,2,0.948520415194802,2
278e8a51,1,0,0.13154381031263312,0
279d0ec4,3,0,0.6769931624576379,1
27cd2a6c,3,2,0.7526034465143357,1
27d363de,5,1,0.7350556388809955,1
27d7e5e4,4,0,0.2474565721706996,0
27e0ca6b,5,0,0.40513495504648306,0
281174c9,4,0,0.5929562450127486,1
2812951b,4,0,0.5110989689094716,0
2840643b,4,1,0.29309137076285674,0
287390e6,5,2,0.9428113598278058,2
287f1349,4,0,0.7929352261194973,1
2891e36b,1,0,0.7374052243385996,1
2898269f,1,0,0.19781431413749156,0
28b91cf3,3,0,0.1179766057483358,0
28ba92e9,3,0,0.4266099083761786,0
28e8b2b2,2,0,0.39760406928826025,0
28e973b1,5,0,0.6585159212243623,1
28f7e6ff,4,2,0.6140588331980628,1
28f99ddb,3,0,0.5846355487858037,0
2911ef94,4,2,0.9579097932585348,1
29587a31,1,0,0.2891517322658058,0
29886a85,1,0,0.22565973039104398,0
29a1d334,4,0,0.2509192364264572,0
29b37b4a,1,2,1.4482909874833205,3
29c54890,2,0,0.6585243489780376,1
29e4911b,2,0,0.014341471097060188,0
2a0b8386,1,0,0.6843060769575015,1
2a3fcf9a,2,0,0.1288495480567316,0
2a64085d,5,0,0.19994225554561568,0
2a6a6b92,2,0,0.7058785660530315,1
2a7b5b79,2,1,0.4718135407340096,0
2a81925b,5,1,0.5184334449787786,0
2a85889c,3,1,0.5901459595871422,0
2a88cbe9,5,0,0.37316827615604575,0
2a922ca4,2,0,0.17392052482493892,0
2a9e0dee,3,0,0.5567189958525184,0
2aa15e6b,3,1,0.2200815915181769,0
2aab37ac,3,0,0.5572730327841332,0
2ac0bd9f,4,1,0.8803140338570594,1
2af3c8d8,4,1,1.3157112550028893,2
2afea280,4,1,0.9253755860961306,1
2b34dcf3,5,0,0.2614760043987343,0
2b574ef7,2,0,0.10392584949039124,0
2bac0893,3,0,0.871211378313286,1
2bad0db7,3,0,0.9150810364968496,2
2bbcfd43,2,0,0.2261555565419034,0
2bca454a,1,0,0.5665981861516387,1
2beaaf7a,4,1,0.5595360653321483,0
2bfc9187,3,0,0.6940745944375258,1
2c2dc20d,4,2,0.5319138035303834,0
2c3b09db,1,1,0.522089757035857,1
2c406043,2,0,0.024542849062843985,0
2c483245,5,0,0.7530262264643688,1
2c49257f,1,0,0.4897969512204239,1
2c512f2f,5,1,0.5671245766098613,0
2c54d6c5,2,0,0.48041495271169354,0
2c56c930,1,0,0.5289821481917678,1
2c9a90e9,2,1,1.239182789806363,2
2ca2206f,4,1,0.9666224465771003,1
2ca9811d,2,1,1.1213298682445259,2
2cb0db2c,5,0,0.0999302711529777,0
2cc4b720,1,0,0.23407494873203516,0
2cd9b5a3,4,1,0.7075128384164033,1
2cda86bd,2,2,1.4383477638798121,3
2d043af7,5,0,0.7982701289178272,1
2d0bbbd3,1,0,0.6814059467725894,1
2d286c59,2,0,0.6474219758847277,1
2d3ba6fa,1,1,0.17847943971011826,0
2d5365c6,5,2,0.6788985049116805,1
2da6bf6e,2,0,0.17782612845610224,0
2dbdfe11,3,2,0.5617837411978014,0
2e16053c,1,1,0.664324131303511,1
2e17c497,2,1,0.32770132773346616,0
2e293d08,5,0,0.22867135247006953,0
2e42573e,4,0,0.21700512910709907,0
2e4e045a,1,0,0.18993299935673724,0
2e5f5207,4,1,0.6311202592219378,1
2e7d888c,1,1,0.6714066149544549,1
2e8c9884,1,0,0.16444151934603518,0
2ea277d5,1,2,0.6045101138200127,1
2ebdadbc,3,0,0.37250729977815955,0
2ee0a1e8,2,1,1.025017649453527,2
2f0f2949,3,0,1.028368865719146,2
2f12de00,3,1,0.5534966273943109,0
2f154763,3,0,0.1908005445790414,0
2f16cad4,5,0,1.030084444324342,2
2f1af08a,1,0,0.12982944566802784,0
2f6b484c,4,0,0.13902149136551484,0
2f72f441,4,0,0.010469764639608248,0
2f7f0eb7,1,0,0.19356915094768146,0
2f81950d,1,0,0.2841233880586645,0
2f8ec752,2,0,0.5629513564609423,1
2f91f3c1,5,0,0.7291370311384566,1
2fba6cf4,5,0,0.31075672107834623,0
2fc568f6,2,1,1.0848073690376747,2
2fef897e,1,0,0.7127916051144805,1
2ff729d3,4,0,0.8092056398136976,1
3046a5c7,1,0,0.28270178622536096,0
3055881a,3,0,0.8472484502414805,1
3065aa2f,3,0,0.6426018448052901,1
307c91ee,5,0,0.19424057411582346,0
3093d29f,2,1,0.7431739875377262,1
30ac8a84,3,2,0.5401668218363955,0
30b3f203,3,2,1.0378175038442758,2
30ba4252,3,0,0.3164758896166144,0
30d2fd47,5,0,0.15175224817204763,0
3133a6c9,3,1,0.5571160978341166,0
31349d8b,1,0,0.9478581120509622,2
3134b69f,2,1,0.7892127425785749,1
3146f878,3,0,0.3221067582916441,0
3155ed01,5,0,0.8174495308989229,1
3162c492,5,1,0.37240182377779907,0
31648caa,5,0,0.034371133429678125,0
318ccc0e,1,0,0.3774479116477804,0
31b74cd4,5,1,0.5330226627226855,0
31d61741,5,1,0.41290795861367896,0
31d7a136,4,0,0.20452808372911424,0
31ddec50,1,0,0.9375040716022973,2
31f01671,2,0,0.20963708661247388,0
321202d4,3,1,0.5946507888765189,0
3216b978,1,1,1.0354589974718162,2
323ea319,2,0,0.4908367836797912,0
325afd3d,5,0,0.7346740619433313,1
3268c574,4,1,0.8697591358284289,1
326c23c2,4,0,0.43811526844112125,0
327736cd,5,0,0.12385384876185096,0
327ef356,2,1,0.7059223536000377,1
329a9c25,5,2,0.9899711371228944,2
32a9dac0,2,2,0.6509515835374495,1
32b8490d,3,0,0.5794382597496884,0
32d0ebca,4,0,0.719037157016904,1
32d262c2,1,0,0.43326153363527536,0
32dcc8ab,5,0,0.40097229145720625,0
32e18ccc,5,2,1.1229626258231433,2
3302713b,5,0,0.7817969781215894,1
3305a981,2,2,1.0743962151838302,2
331733c7,2,1,0.7484592685424021,1
333be478,3,1,0.4675612181115284,0
338146bd,3,0,0.6136007265661598,1
3399795b,2,1,0.49424463894561577,0
33a499ce,1,1,0.7575255059363454,1
33d60f7d,2,2,0.43572754966691507,0
33e34de8,5,1,1.1181303675751144,2
33fe1b04,2,0,0.7409529825731402,1
342d43c7,4,1,0.9869621730973404,2
342edae9,2,1,0.23963171570829578,0
343460ab,2,3,1.6788893977712867,3
34362a9a,2,1,0.31640673498101923,0
3441fd41,5,1,1.1562497596927814,2
3466c72a,4,1,0.5436107916457681,0
347095fe,5,2,1.6173945114994681,2
34c30fad,4,2,0.8478671268368713,1
34eb79f9,1,0,0.6425577810445757,1
34ec5de4,1,0,0.9331289213204353,2
350cf38b,5,0,0.2288837596544715,0
350dbeba,2,0,0.7718581598765568,1
35198c2d,3,2,1.1577409092592088,2
351cd4ec,2,1,0.6029746373593298,1
35265670,2,1,0.3677355078153849,0
356ab908,5,1,0.8210144682333655,1
35d2aa41,3,0,1.2335233441141304,2
35daea65,2,0,0.10065724097464746,0
35fa2ebf,1,3,1.1738109184723,2
36146fe1,4,0,0.8248481544279269,1
36473697,3,1,0.8030948503406012,1
36530d36,2,0,0.3648613775516977,0
3655395c,4,0,0.37567289078102134,0
36958957,5,2,0.9593587514443993,2
36b8c9e5,1,1,0.58805344290931,1
36c060b9,3,2,1.354263700092974,2
36c1f189,3,0,0.17681126532070884,0
36e77bf0,2,1,0.4659324306039519,0
36fda5de,1,0,0.11458512652970865,0
370b47c4,4,0,0.8455483213565542,1
3714afd7,5,0,0.4418060291442375,0
372a7950,2,1,0.7204010307639809,1
3738db26,1,2,1.0481841353274508,2
376e617f,3,2,0.8335125683013411,1
37995242,4,0,0.04058774576404223,0
37ae1239,5,1,0.4258100359259531,0
37bcfa7e,3,0,0.9420368619579009,2
380029ef,3,0,0.4177335104544147,0
3820a945,3,0,1.2319484387154278,2
3826be66,1,1,1.229004689155894,2
38390669,5,0,0.23776190675893755,0
384c3f27,1,0,1.2906486895577491,2
385819e6,4,1,0.1266114312406012,0
385a6557,1,0,0.3872688196028662,0
3875d4de,3,0,0.8743067222181018,1
38cccd6d,2,2,0.7676728029241607,1
38d53b92,3,0,0.4517475398201203,0
38ee12e7,1,0,0.819120333505876,1
3901e707,2,0,0.12307894050127371,0
3913797d,1,0,0.5029697486198147,1
3918d854,3,0,0.08037692849609862,0
3934e29c,1,2,1.3143796706966202,2
394684ae,3,0,0.7706954412175264,1
394a6219,1,0,0.20146326656278357,0
3950aa00,1,0,0.9244904886434522,1
397efe7a,3,0,0.35632170408440167,0
3983d3cd,2,0,0.4781196081246611,0
3999e449,2,0,0.7291155565767109,1
39bdbb00,1,0,0.1084502302887847,0
39c20e2a,3,0,0.8434449204455113,1
39cc2836,5,0,0.3215073376111556,0
