id,fold,y_true,catboost_prediction,catboost_class
08577722,5,0,0.19159611630461681,0
08660d12,2,2,0.9263155703489601,1
086d6e7f,2,0,0.1831291956305242,0
0884aca8,4,0,0.52610620143972,0
089a6b19,3,0,0.9682556351949099,2
08fa44ad,4,1,0.380661410505005,0
09039272,5,0,0.3213993286745887,0
092494ec,2,1,1.2338824698200819,2
0924b815,4,1,0.11787905012469568,0
092c29b9,1,0,0.1895770047668377,0
09331bb8,5,2,0.9878794074049455,2
096bf063,2,2,0.6877788531933755,1
0983654b,1,0,0.3984331757368259,0
098b5836,1,2,1.2515687927508976,2
098d3c32,3,0,0.4638488068901951,0
099e3614,1,0,0.5427962495067956,1
09b29113,1,0,0.17914612217419817,0
09d80057,3,1,0.2869136768939337,0
09eeaba6,5,0,0.10850735693871505,0
09eeec14,2,2,0.3920935159646371,0
09f44fd2,2,0,0.22991266324353937,0
0a1afc11,2,0,0.22173969878106375,0
0a418b57,1,1,0.7152542783066502,1
0a431608,5,0,1.1619993229002232,2
0a4b1425,5,0,0.1862530477291529,0
0a540797,4,0,0.38547113761125673,0
0a5f1214,5,0,0.37362310856665426,0
0a775819,3,2,1.2104343205438426,2
0a822c93,3,1,0.9976749545552313,2
0a9159f8,3,0,0.5527925014848863,1
0a995f99,2,0,0.39042933643396055,0
0aa90ce7,4,0,0.4893900557785074,0
0aaf08ec,4,1,0.5848885554321144,1
0ac521c8,4,3,1.0291322598131458,2
0ac5e12f,1,1,0.24691688880843843,0
0acac70c,4,1,1.0253625818404033,2
0adf511d,4,1,0.4830083511421807,0
0af81037,5,0,0.5308473872418812,0
0afb2535,2,0,0.43960113362286524,0
0b4014f0,5,0,0.787846254491553,1
0b4f597e,2,0,0.07950741938742345,0
0b50f3fa,2,1,0.5776501095124748,1
0b518637,1,0,0.13987755819439368,0
0b6b07f6,4,0,0.21635343183946126,0
0b7c6100,5,0,0.4982372271802003,0
0b7d7aec,3,0,0.8681015175324809,1
0b7d9da6,2,0,0.2559434998751313,0
0b9fcc42,1,2,0.3719314233760227,0
0ba53e53,2,2,0.14552938423289452,0
0bd89878,3,0,0.232504406506378,0
0bdace00,2,0,0.3151033456343319,0
0bfe4fc9,4,1,0.7593555187596516,1
0c0a1576,4,0,0.0400075306780413,0
0c3d248f,5,0,0.21010583532525645,0
0c3d88cb,4,0,0.13329082354374178,0
0c4e2d68,1,0,0.0623532223496005,0
0c4eabac,1,0,0.1588486389269798,0
0c794cf7,2,0,0.06284225877232474,0
0c83af0f,3,2,0.6620887204948497,1
0c8efce0,1,0,0.08557717520138447,0
0c98f822,2,1,1.127330552454738,2
0ca08054,1,2,0.536332697722698,1
0cbe4e54,2,0,0.8350892935814367,1
0cccc6bc,5,0,0.2898475224342224,0
0d01bbf2,2,0,0.3716994698589887,0
0d279d77,2,0,0.47080565229353744,0
0d34aee4,1,1,0.9014882931507135,1
0d394928,4,0,0.3099173152073093,0
0d4800c8,4,1,0.9326885052514214,1
0d4fa8f4,1,1,0.1741845517086365,0
0d570d3e,5,2,0.5308895086082801,0
0d74d0ed,1,0,0.8497804986386782,1
0d924604,4,0,0.2527005798577985,0
0ddab8ff,3,0,0.27855445981864496,0
0de01ae7,3,1,0.9284496154914961,2
0df44f9e,1,2,1.0619761537242378,2
0df4c27d,5,0,0.8551730306369945,1
0e1cf9b8,1,0,0.26280633118436897,0
0e1f7fed,1,0,0.2094594440108421,0
0e3b0bd2,3,0,0.13468362752980362,0
0e951124,2,3,0.9815530963746342,1
0e9c1be6,3,1,0.48464219042131007,0
0ec403df,2,2,0.9295462458972452,1
0ed2a3c8,4,1,0.17535257308713664,0
0eddd8e5,2,0,0.3682930552800957,0
0ee70b3e,1,1,0.6140394791141001,1
0f4db4f2,5,0,0.72685236321974,1
0f6b71c4,5,0,0.3014542184265567,0
0f7f3bf3,5,1,0.810723412586421,1
0f9b8e65,2,1,0.6836313404131952,1
0fbb3ca5,3,1,1.1586247230725744,2
0fc19fd9,3,0,0.10985632921490923,0
0ff6ac09,1,0,0.5410066540478485,1
101774f0,2,0,-0.02694475260294149,0
101c27f1,5,0,0.4851964889436704,0
10258585,3,1,0.18758261968406242,0
105e3f96,2,0,0.7627211083096859,1
108b8659,1,0,0.1756684918537465,0
10ad8c48,4,2,1.2255331058501189,2
10be7f09,3,0,0.2186879930632208,0
10c0e99a,5,0,0.21581667391190062,0
10e46254,5,0,0.3132875906221322,0
113f5798,2,2,0.9316515964504746,1
11477ed0,5,0,0.7659525202670863,1
115d3db4,4,1,0.3757866121971508,0
11739de2,2,0,0.6592905622419963,1
1184a14a,5,0,0.25937641419764024,0
118b7733,2,1,0.44623897832892356,0
119d7562,4,1,1.300905445514803,2
119dd2e1,3,1,0.38468224200191703,0
119e181e,4,0,-0.003316830842102436,0
11be5d2e,2,1,0.6562729391924438,1
11d1a5ac,4,0,0.44629748299705824,0
11f7253c,3,3,1.3420549923655067,2
11f9b26c,4,0,0.08903937164283399,0
1225fd28,5,1,0.7130574217382503,1
12380b06,4,0,0.6777359488948377,1
1286dab7,2,0,0.18916164037158284,0
12a607f6,2,1,0.3664506061866001,0
12cbf30c,3,0,0.6932530081793788,1
12cfb064,4,0,0.13478567785770373,0
12f37ff2,3,1,0.24503023546524666,0
1301f65d,5,0,0.38159791747041977,0
1307c41a,3,0,0.2469810567108764,0
1314bc8c,3,0,0.9397148894007201,2
136894bc,2,0,1.0519921195340904,2
137baaec,3,2,0.6375173415158267,1
137fc699,5,1,0.25239561301168584,0
13a5e288,4,0,0.2873968243981648,0
13be5672,5,0,0.30368153406909587,0
13cdb63a,1,0,0.0602257154853888,0
13d23890,1,0,0.9002993868502427,1
13d2c419,4,0,0.2008230020062824,0
13e46923,1,2,0.6667877033739841,1
13eee030,4,1,0.5941850656992581,1
13fca10c,5,1,0.747830970752785,1
14109652,2,2,0.9802057969946052,1
1420b16e,1,1,0.9642875445630128,1
1429abf1,1,0,0.4009765387046275,0
14391970,5,0,0.13011605353127043,0
144a9a79,1,2,0.493274966005737,0
1455e657,2,0,0.10120710988941195,0
14568d61,1,1,0.253091978132275,0
1458a9d2,2,0,0.3772842722465241,0
1470a1df,2,1,0.5275512533248423,1
147c4374,4,0,0.08266866998756206,0
14a6e58e,4,0,0.4678085579033862,0
14b3d6e5,2,0,0.06385262925469748,0
14b8dd2a,1,0,0.6693194547162705,1
14b999b6,2,0,0.5429599554968656,1
14c12974,2,0,0.0805812682922663,0
14dae995,2,0,0.7922809333017968,1
14e00ce0,2,0,0.10997032330168799,0
14eac885,1,2,0.825353645739433,1
15227eef,1,0,0.8044542501526638,1
1522fee1,5,2,0.9088373847567941,1
154d1191,4,1,0.08793960132742296,0
1551c806,3,1,1.0331181336192823,2
1562998a,3,0,0.8333182089103824,1
157b271f,4,3,1.0658955808070085,2
15a2364d,4,1,0.8786271983345446,1
15d702f8,3,0,0.3079890405920454,0
15dbc929,1,0,0.1552603388124965,0
15f217a6,4,1,0.6229732254709127,1
15f2e240,1,0,0.14308111399834916,0
1606f203,4,0,0.4224644987245063,0
1649ce22,4,0,0.2984502640670366,0
164b29ed,3,0,0.25395554105602963,0
164edc75,2,2,0.8949812905230135,1
16bf9efe,3,0,0.6869182912472663,1
16deb306,5,0,0.21711764405227696,0
16e277aa,3,0,0.651476670387375,1
1704e646,5,1,1.0472505696436096,2
1713348a,1,0,0.5124708379908225,1
176f33fb,2,0,0.30253846365850456,0
177f25ab,1,1,0.5173087018268564,1
17b08109,1,0,0.2820642976199904,0
17c1ae23,4,1,0.29199087074792873,0
17e9cba0,2,2,1.017282481112318,2
18154f3a,1,1,0.8224728866961432,1
1824417f,2,3,1.4096979757985988,2
1837456f,1,0,0.6695629619222268,1
18400e8e,4,1,0.9288081114272437,1
1843760e,5,1,0.8159858750250151,1
18506cf3,2,0,0.49578599020009934,0
1894884e,2,0,0.1296331876953058,0
18962676,2,0,0.11973684014413188,0
18ab47f8,2,0,0.145022679674214,0
18b79e9b,4,2,0.29343665569240335,0
18b8b2f6,3,1,0.3774837650658146,0
18e21bf1,5,0,0.27168794648270517,0
18f6e6db,2,0,0.2687233699580392,0
18fdbccc,4,0,0.34405670712860004,0
18feab0f,5,0,0.7850450971579117,1
19098ef0,3,0,0.6955454219261523,1
1911731d,4,0,0.037675495113759117,0
19381499,1,2,0.6942530264086378,1
1943fb23,4,0,0.30184211441818465,0
19455336,2,1,0.7069712223495298,1
1949438b,1,2,0.4627054600522812,0
1957153d,1,2,0.4570322356343324,0
198e50c9,4,0,1.1487651809386699,2
19b095d5,3,0,0.2550953525793763,0
19c49039,1,1,0.9370813552001218,1
19cc95e8,2,0,0.23585832725653016,0
1a1e8ac5,3,0,0.11274634728783917,0
1a23d282,3,1,0.6298887461647241,1
1a2412b3,4,0,0.5787984575432259,1
1a803bfe,4,0,0.31446295227422427,0
1a9f8375,1,0,0.41762324968595055,0
1aae1de3,2,0,0.8191151843458684,1
1afa48fe,2,0,0.2988639457327451,0
1aff6762,4,2,1.1392850590640848,2
1b258140,5,0,0.01903959759633489,0
1b2cd439,2,0,0.6247452836758945,1
1b2eea8f,2,2,1.002053902356099,2
1b32427b,5,0,0.7278112486233664,1
1b329556,1,2,0.797939842480788,1
1b410106,5,0,0.15146960653392422,0
1b49c870,4,0,0.4409330969233507,0
1b5b34bc,4,1,0.5267805098842494,0
1b5fb26f,1,0,0.660569411699806,1
1b6be334,1,2,0.8539648973843335,1
1b6fb363,4,1,0.7233540442215479,1
1b73fce0,2,0,0.2941393880880098,0
1bc6a98c,5,0,0.12825736556962997,0
1c063ebc,2,0,-0.030614428957303375,0
1c23295e,3,0,0.7083556040122224,1
1c3b7f1a,1,0,0.4230070079002835,0
1c3c2b2f,1,1,0.22615944150090322,0
1c481537,5,3,1.0929474948606241,2
1c5ba087,3,1,0.7941139909267476,1
1c66daf4,3,0,0.9324148605481288,2
1c673231,5,2,0.641514250756262,1
1c6ac3d4,2,0,0.3542544985636902,0
1ccf44f0,3,0,0.28174792774390817,0
1cd37b36,5,1,0.8566864705248796,1
1cf6dcef,2,1,0.24661198185329636,0
1d02812a,3,0,0.8845532427016678,2
1d041232,2,0,0.688654198240656,1
1d11d488,2,0,1.31296018015319,2
1d78b3c3,2,0,0.49389990268426154,0
1d7edb86,1,2,0.9822250367954972,2
1da37c60,2,2,0.6788295418215231,1
1dd90b53,4,2,0.8458748769889245,1
1de3c240,2,0,0.09523233956643795,0
1dfd6433,3,1,0.6612872548760913,1
1e08b1dc,4,1,0.7815936862608264,1
1e2a1bd0,5,0,0.27919181407189686,0
1e5f6199,5,0,0.2349413125010934,0
1e7dd854,1,0,0.29467243055174286,0
1e87baed,2,0,0.5063577940865539,0
1e986f93,3,0,0.03538400946558351,0
1eb206f0,1,0,0.5753002374223444,1
1eda934b,5,0,0.8935556113940224,1
1eea376f,1,0,1.0215891243432165,2
1eea8df2,5,2,1.4214683066195197,2
1eedf45e,3,1,0.6541211385366437,1
1f2164a4,2,1,0.07588191382264209,0
1f400626,5,0,0.9525359330376024,2
1f5835cd,2,0,0.10847504809744413,0
1f5cefcc,1,1,0.7173365438740349,1
1f65fa82,5,1,1.1147296498630268,2
1f7bd44c,4,0,0.12651988349966253,0
1f7ec039,5,1,0.7560071373506883,1
1f881e3d,2,0,0.9893491272894817,2
1fc07a80,3,0,0.5484823552371731,1
1feb42f2,4,2,0.5583245654860457,0
1fed3943,1,0,0.3832067851053354,0
1ffede3b,2,0,0.6865453850144714,1
206c8562,5,1,0.43849249165653886,0
2084c823,5,0,0.8749600204751127,1
20cefbaf,2,0,0.4455367622852304,0
20d7ecfd,4,1,0.6641914186839526,1
20df4cab,2,0,0.18963872225089556,0
20e8ca68,2,0,0.4900871413445268,0
2114473a,3,0,0.43456188533845524,0
214f46e8,1,1,0.5912656823017904,1
215ca39b,4,1,0.5175641051975554,0
217ce5e6,1,1,0.9677940081995758,1
218faf6f,3,0,0.22992387462843172,0
21a76448,3,1,0.8351791163091515,1
21b835ac,2,0,0.21980717068471795,0
21c62163,4,1,0.3525579694170123,0
21e5833c,3,0,0.6103115427031038,1
21eb6d47,1,0,0.9735928869385575,1
21f58fba,3,0,0.218276481566463,0
221e37e0,2,0,0.21836870832335686,0
223724b2,5,0,0.4989583931087529,0
22375702,3,1,1.3608098049349433,2
22389051,5,1,0.31926503255975464,0
22447a95,3,0,1.359065050602995,2
224fc39a,1,2,1.0567989746022746,2
22536a61,3,0,0.8229430771028454,1
22a71606,3,0,0.08589507396553608,0
22b4191a,2,1,0.7193992677370719,1
22c72c4e,3,2,0.6130399317394223,1
22e44415,3,0,0.408412229706265,0
22f43a12,5,0,0.43793967404735057,0
231f6db4,2,1,0.21654644851685229,0
232b7cb1,1,0,0.7392170170271772,1
233b9425,4,0,0.3089998106683382,0
2340e84a,2,0,0.48866104186855336,0
23418fa2,5,0,0.18652375351144418,0
23567787,5,1,0.4785314749383781,0
236d450e,1,1,0.43303050507835006,0
236ecde8,4,0,0.15132987354928773,0
23d1a58d,3,0,0.7670688955451191,1
23d71e37,5,0,0.4933748804520631,0
23dafdab,2,0,0.34092069351740484,0
23e024bd,4,0,0.876956795034679,1
23e71e7c,1,1,1.3033351669823654,2
23e7f79b,1,1,0.5193859356972239,1
24398aed,2,0,0.16494141903908355,0
24591f4d,5,0,0.28707672338039125,0
247172f9,2,0,0.4751034714219331,0
2496c491,5,0,1.2372945205735317,2
249b6d68,3,0,0.8369645785367961,1
249d2266,2,0,0.18459875905235906,0
24a3b16d,4,1,0.8951937514629555,1
24ab10c6,5,1,0.11293808627264423,0
24b4bc6d,3,1,0.385469092899151,0
24b75658,4,0,0.1048085082730908,0
24dac645,4,0,0.4789581009096531,0
24fb56db,1,2,1.00928562215296,2
252ebc5b,4,2,0.47505523047635057,0
253f5cb1,3,1,1.4010502698584522,2
25849c6c,1,1,0.608889450532822,1
2586774b,3,0,0.5076856145812084,0
25a3a723,3,0,0.6340271459535678,1
25e752c8,4,0,0.22050980992463687,0
25eba023,4,0,0.0818935192866927,0
260f542b,4,0,0.1941502230345532,0
26190ddd,2,0,0.4409973163813433,0
2625767f,1,0,1.1083804511263742,2
262cff6d,5,1,1.4643156628523033,2
26891dbd,5,0,0.6688508843596801,1
269d9918,5,1,0.5919726327173054,0
26a4b61b,2,1,0.45938618643157014,0
26aeacdf,5,0,0.21385880552401337,0
26b1792f,1,0,0.33476165308572436,0
26b893f4,1,2,0.52599422328658,1
26d31613,3,1,0.9720819854816048,2
26d541c2,1,0,0.7272817011015961,1
26f0e055,5,1,0.17588105249126862,0
2715347c,1,1,0.9225575767205938,1
273c8ebd,5,0,0.11348777059941267,0
2760be91,2,2,0.46892594502798635,0
27724073,1,1,0.6297829007699755,1
277f5b32,3,2,0.9344727185260362,2
278e8a51,1,0,0.1344527964047566,0
279d0ec4,3,0,0.7024237481132174,1
27cd2a6c,3,2,0.7198962543475518,1
27d363de,5,1,0.7081148393786534,1
27d7e5e4,4,0,0.22385722471448222,0
27e0ca6b,5,0,0.3925304075217988,0
281174c9,4,0,0.593246680958528,1
2812951b,4,0,0.5343422197699697,0
2840643b,4,1,0.2941710135421936,0
287390e6,5,2,0.9414015239490292,1
287f1349,4,0,0.7933383644889135,1
2891e36b,1,0,0.7564129259599512,1
2898269f,1,0,0.2050694009256741,0
28b91cf3,3,0,0.11711115055417243,0
28ba92e9,3,0,0.44700445785999354,0
28e8b2b2,2,0,0.36199511991979194,0
28e973b1,5,0,0.6576244379702497,1
28f7e6ff,4,2,0.6199876940443508,1
28f99ddb,3,0,0.5492210553238465,1
2911ef94,4,2,0.9451251464564656,2
29587a31,1,0,0.3400003614343585,0
29886a85,1,0,0.23862516026704333,0
29a1d334,4,0,0.23722600379611963,0
29b37b4a,1,2,1.3891140690598855,2
29c54890,2,0,0.6408268021571293,1
29e4911b,2,0,-0.014125947771704284,0
2a0b8386,1,0,0.6681760159809991,1
2a3fcf9a,2,0,0.11572380171851782,0
2a64085d,5,0,0.2306494907708676,0
2a6a6b92,2,0,0.702713338788407,1
2a7b5b79,2,1,0.41664752602282024,0
2a81925b,5,1,0.4956322230603356,0
2a85889c,3,1,0.6173841749437005,1
2a88cbe9,5,0,0.36972350982997504,0
2a922ca4,2,0,0.13871810531129647,0
2a9e0dee,3,0,0.5754901007807086,1
2aa15e6b,3,1,0.213504113416836,0
2aab37ac,3,0,0.5381658787554641,0
2ac0bd9f,4,1,0.8846390778348578,1
2af3c8d8,4,1,1.3091519631123036,2
2afea280,4,1,0.9310778891498279,1
2b34dcf3,5,0,0.2883799722347019,0
2b574ef7,2,0,0.07816987989471758,0
2bac0893,3,0,0.9036310662270833,2
2bad0db7,3,0,0.9040231306304681,2
2bbcfd43,2,0,0.19286931310755168,0
2bca454a,1,0,0.5551264818324055,1
2beaaf7a,4,1,0.6155844463803387,1
2bfc9187,3,0,0.6888800406256073,1
2c2dc20d,4,2,0.5174423612107215,0
2c3b09db,1,1,0.5277275025529438,1
2c406043,2,0,-0.005809870679850726,0
2c483245,5,0,0.7647056414254462,1
2c49257f,1,0,0.48526666005099967,0
2c512f2f,5,1,0.5692203339854361,0
2c54d6c5,2,0,0.3966342926765052,0
2c56c930,1,0,0.5196668878751421,1
2c9a90e9,2,1,1.3149010702108275,2
2ca2206f,4,1,0.9462449551514597,2
2ca9811d,2,1,1.12493259297075,2
2cb0db2c,5,0,0.11519660844530599,0
2cc4b720,1,0,0.23970843415068305,0
2cd9b5a3,4,1,0.685532791453495,1
2cda86bd,2,2,1.4943521315984882,2
2d043af7,5,0,0.7721878029549649,1
2d0bbbd3,1,0,0.6636156343806476,1
2d286c59,2,0,0.6427097957938805,1
2d3ba6fa,1,1,0.17631953304202402,0
2d5365c6,5,2,0.6507634467085348,1
2da6bf6e,2,0,0.14111988890094707,0
2dbdfe11,3,2,0.5681430304612767,1
2e16053c,1,1,0.681824535972239,1
2e17c497,2,1,0.31682737980635584,0
2e293d08,5,0,0.26857517947978143,0
2e42573e,4,0,0.21445001873708397,0
2e4e045a,1,0,0.21988624373350163,0
2e5f5207,4,1,0.6312534577112359,1
2e7d888c,1,1,0.7117369102290645,1
2e8c9884,1,0,0.16900721187081674,0
2ea277d5,1,2,0.5996255467657089,1
2ebdadbc,3,0,0.3760894393487527,0
2ee0a1e8,2,1,1.0297437319966973,2
2f0f2949,3,0,0.9813939626649977,2
2f12de00,3,1,0.5884315718783991,1
2f154763,3,0,0.17004967043937774,0
2f16cad4,5,0,1.0561870026378526,2
2f1af08a,1,0,0.1258186827036668,0
2f6b484c,4,0,0.13139526142539604,0
2f72f441,4,0,0.01017094853075795,0
2f7f0eb7,1,0,0.1667042917982059,0
2f81950d,1,0,0.29398062113649776,0
2f8ec752,2,0,0.5098402843210936,0
2f91f3c1,5,0,0.7159229994742273,1
2fba6cf4,5,0,0.30494345985145105,0
2fc568f6,2,1,1.091690964489965,2
2fef897e,1,0,0.6972807416466705,1
2ff729d3,4,0,0.8154897043954346,1
3046a5c7,1,0,0.29225518110394894,0
3055881a,3,0,0.8640130245861276,1
3065aa2f,3,0,0.6610971371993025,1
307c91ee,5,0,0.2057588442061628,0
3093d29f,2,1,0.7570303378705437,1
30ac8a84,3,2,0.5622390021953368,1
30b3f203,3,2,0.9932117515083512,2
30ba4252,3,0,0.29964709640255466,0
30d2fd47,5,0,0.1573963750670221,0
3133a6c9,3,1,0.5573581609303326,1
31349d8b,1,0,0.9278972627636928,1
3134b69f,2,1,0.7671373894030715,1
3146f878,3,0,0.3281610420304711,0
3155ed01,5,0,0.7939868469402336,1
3162c492,5,1,0.368987894109791,0
31648caa,5,0,0.04089455543086584,0
318ccc0e,1,0,0.38421808456586026,0
31b74cd4,5,1,0.5457180986907342,0
31d61741,5,1,0.4002639385008634,0
31d7a136,4,0,0.19862971053654888,0
31ddec50,1,0,0.9348228782849541,1
31f01671,2,0,0.1574507651904779,0
321202d4,3,1,0.5877434370286694,1
3216b978,1,1,1.0054018442866886,2
323ea319,2,0,0.47436487141776607,0
325afd3d,5,0,0.7465515041820434,1
3268c574,4,1,0.9130355835797342,1
326c23c2,4,0,0.5091216670071044,0
327736cd,5,0,0.12212487106522396,0
327ef356,2,1,0.7407988257123403,1
329a9c25,5,2,0.9800042774235488,2
32a9dac0,2,2,0.7259261800640089,1
32b8490d,3,0,0.5608801085158533,1
32d0ebca,4,0,0.7573732163532667,1
32d262c2,1,0,0.45678843894836685,0
32dcc8ab,5,0,0.4135529639678247,0
32e18ccc,5,2,1.102264597202953,2
3302713b,5,0,0.7759531915704876,1
3305a981,2,2,1.1028779195543124,2
331733c7,2,1,0.7602716387377912,1
333be478,3,1,0.48478576589722416,0
338146bd,3,0,0.6150593567212094,1
3399795b,2,1,0.5514921056377405,1
33a499ce,1,1,0.7245459764599057,1
33d60f7d,2,2,0.4243637474722714,0
33e34de8,5,1,1.1244264385914224,2
33fe1b04,2,0,0.7363785903334965,1
342d43c7,4,1,1.004932258144521,2
342edae9,2,1,0.22296356445841164,0
343460ab,2,3,1.7838250904869508,3
34362a9a,2,1,0.31173562013498013,0
3441fd41,5,1,1.1006250976100165,2
3466c72a,4,1,0.5306729674057058,0
347095fe,5,2,1.5045703250148628,2
34c30fad,4,2,0.8297999564388753,1
34eb79f9,1,0,0.6691098706507134,1
34ec5de4,1,0,0.9611735475620853,1
350cf38b,5,0,0.22254526473897213,0
350dbeba,2,0,0.8029274747057817,1
35198c2d,3,2,1.1790875652174997,2
351cd4ec,2,1,0.5554317940930213,1
35265670,2,1,0.3406734242801157,0
356ab908,5,1,0.7869261060294831,1
35d2aa41,3,0,1.1976548600747439,2
35daea65,2,0,0.07749083864490258,0
35fa2ebf,1,3,1.1580067576554696,2
36146fe1,4,0,0.8256433213299124,1
36473697,3,1,0.8344566209872735,1
36530d36,2,0,0.39193498981639296,0
3655395c,4,0,0.3593081379601297,0
36958957,5,2,0.951228769818991,2
36b8c9e5,1,1,0.6548378193466717,1
36c060b9,3,2,1.2941778966597615,2
36c1f189,3,0,0.201875127231271,0
36e77bf0,2,1,0.4845558355981028,0
36fda5de,1,0,0.12832036162159405,0
370b47c4,4,0,0.8509739165826558,1
3714afd7,5,0,0.42178216761302334,0
372a7950,2,1,0.7201726374367057,1
3738db26,1,2,1.0293687127657507,2
376e617f,3,2,0.8167290067437502,1
37995242,4,0,0.018312723569546607,0
37ae1239,5,1,0.40915446602167116,0
37bcfa7e,3,0,0.9125117983004492,2
380029ef,3,0,0.39516611525640805,0
3820a945,3,0,1.2046676734201922,2
3826be66,1,1,1.2023106961144294,2
38390669,5,0,0.2624255135814204,0
384c3f27,1,0,1.2925105102313217,2
385819e6,4,1,0.1396669143315445,0
385a6557,1,0,0.3757845910142271,0
3875d4de,3,0,0.837421257323528,1
38cccd6d,2,2,0.7710936712835451,1
38d53b92,3,0,0.46395156977328766,0
38ee12e7,1,0,0.7814632034897372,1
3901e707,2,0,0.08179611372858664,0
3913797d,1,0,0.5152726148542159,1
3918d854,3,0,0.08001859053871413,0
3934e29c,1,2,1.3046909215277132,2
394684ae,3,0,0.8095580954852777,1
394a6219,1,0,0.22618964959618948,0
3950aa00,1,0,0.9149929423160493,1
397efe7a,3,0,0.3578978775607057,0
3983d3cd,2,0,0.46620754569298095,0
3999e449,2,0,0.7415272542404296,1
39bdbb00,1,0,0.07900271161037298,0
39c20e2a,3,0,0.7744211698238577,1
39cc2836,5,0,0.29393715310609875,0
