id,outer_fold,inner_fold,y_true,catboost_prediction
096bf063,1,1,2,0.6991294107330001
098d3c32,1,2,0,0.41675355974524053
09d80057,1,3,1,0.3073275317401742
09eeaba6,1,1,0,0.05512680006842707
09eeec14,1,1,2,0.47237342518332304
09f44fd2,1,1,0,0.19732802826481327
0a1afc11,1,3,0,0.23419826108862835
0a431608,1,1,0,1.230106707649108
0a4b1425,1,1,0,0.15749012241978932
0a540797,1,1,0,0.38420908918616836
0a5f1214,1,2,0,0.4543513013543851
0a775819,1,2,2,1.2394616638093257
0a822c93,1,2,1,0.9125148403161976
0a9159f8,1,1,0,0.5611281759542659
0a995f99,1,3,0,0.33954722565278644
0aa90ce7,1,3,0,0.5187672407904191
0aaf08ec,1,3,1,0.7187406912808127
0ac521c8,1,1,3,0.9932753313295892
0acac70c,1,1,1,0.9629253843767671
0adf511d,1,3,1,0.4581802184685131
0af81037,1,1,0,0.6209306686130316
0afb2535,1,2,0,0.6074898044865401
0b4014f0,1,1,0,0.7116535563644222
0b4f597e,1,1,0,0.13293090107432426
0b50f3fa,1,2,1,0.6696139128555014
0b6b07f6,1,1,0,0.2948631382388916
0b7c6100,1,3,0,0.5894119772457196
0b7d7aec,1,3,0,1.0234749219701085
0b7d9da6,1,2,0,0.28526212941274864
0ba53e53,1,2,2,0.23201152710476175
0bd89878,1,3,0,0.19287355012495355
0bdace00,1,3,0,0.4219640421930466
0bfe4fc9,1,3,1,0.7262692451962092
0c0a1576,1,3,0,0.08287937505470505
0c3d248f,1,1,0,0.17604922610717738
0c3d88cb,1,2,0,0.20798948420722901
0c794cf7,1,1,0,0.21649110411441225
0c83af0f,1,2,2,0.6670193577572725
0c98f822,1,3,1,1.0321962934438669
0cbe4e54,1,2,0,0.7794785819085023
0cccc6bc,1,1,0,0.3405106983877229
0d01bbf2,1,3,0,0.325856410117871
0d279d77,1,3,0,0.5964714496203831
0d394928,1,2,0,0.4176742630263786
0d4800c8,1,3,1,0.9194105298738156
0d570d3e,1,3,2,0.5763793700382374
0d924604,1,3,0,0.28469485046960924
0ddab8ff,1,2,0,0.26993672644793654
0de01ae7,1,3,1,0.9448314145216529
0df4c27d,1,3,0,0.995571320215298
0e3b0bd2,1,3,0,0.09172860300583652
0e951124,1,3,3,1.0396070169758311
0e9c1be6,1,1,1,0.38022416509634427
0ec403df,1,3,2,0.8836759889643703
0ed2a3c8,1,2,1,0.23211545180758036
0eddd8e5,1,2,0,0.5212928414306262
0f4db4f2,1,3,0,0.7119721457736427
0f6b71c4,1,3,0,0.3264422012103293
0f7f3bf3,1,1,1,0.7786054996645273
0f9b8e65,1,2,1,0.76132093379561
0fbb3ca5,1,3,1,1.0399278845979036
0fc19fd9,1,1,0,0.1439984832398124
101774f0,1,1,0,-0.02556762662444234
101c27f1,1,2,0,0.4724619382937398
10258585,1,1,1,0.16588127932445235
105e3f96,1,1,0,0.7750520959143969
10ad8c48,1,1,2,1.2745777914988532
10be7f09,1,1,0,0.26079345940339627
10c0e99a,1,3,0,0.21422148616445963
10e46254,1,1,0,0.29652800649878175
113f5798,1,2,2,0.8835742917680346
11477ed0,1,2,0,0.7719179961441188
115d3db4,1,2,1,0.36656063123853583
11739de2,1,3,0,0.7353140305910377
1184a14a,1,2,0,0.26095753826305557
118b7733,1,1,1,0.4479028670683015
119d7562,1,2,1,1.1189668506607895
119dd2e1,1,2,1,0.33482327188710664
119e181e,1,1,0,-0.0617209614240255
11be5d2e,1,2,1,0.8433628492461689
11d1a5ac,1,1,0,0.5894212075932015
11f7253c,1,1,3,1.1074955982072674
11f9b26c,1,3,0,0.08652286954296656
1225fd28,1,3,1,0.7612233500797472
12380b06,1,2,0,0.7960763325055589
1286dab7,1,1,0,0.28198473113333533
12a607f6,1,1,1,0.3550060913488049
12cbf30c,1,2,0,0.7038949300327065
12cfb064,1,2,0,0.1930063474700507
12f37ff2,1,2,1,0.21320230346808428
1301f65d,1,1,0,0.3068719319541207
1307c41a,1,3,0,0.2412167752301943
1314bc8c,1,1,0,0.9329947982908289
136894bc,1,2,0,0.9549447145468026
137baaec,1,2,2,0.653066993080708
137fc699,1,3,1,0.34688396559486817
13a5e288,1,1,0,0.3461905866739391
13be5672,1,2,0,0.27705223856164113
13d2c419,1,1,0,0.15172748808068198
13eee030,1,1,1,0.6112328966778684
13fca10c,1,2,1,0.7665245120939113
14109652,1,2,2,1.0003174648092266
14391970,1,3,0,0.2276908251279398
1455e657,1,3,0,0.14699949700649845
1458a9d2,1,2,0,0.41293376263634574
1470a1df,1,2,1,0.5848922835195253
147c4374,1,1,0,0.04955876995123587
14a6e58e,1,2,0,0.4880470811417755
14b3d6e5,1,1,0,0.0523246279099544
14b999b6,1,1,0,0.63547886509199
14c12974,1,1,0,0.13264468489039516
14dae995,1,1,0,0.6260806485414875
14e00ce0,1,1,0,0.20322377159411453
1522fee1,1,2,2,0.906804316636495
154d1191,1,1,1,0.05637918814682652
1551c806,1,3,1,0.9501685655722243
1562998a,1,2,0,0.821435930796564
157b271f,1,2,3,1.1122992519195853
15a2364d,1,2,1,0.7753934545150019
15d702f8,1,1,0,0.3413146419590862
15f217a6,1,2,1,0.6394302977542492
1606f203,1,2,0,0.5286239413145067
1649ce22,1,1,0,0.34099812795039697
164b29ed,1,3,0,0.2499930993916531
164edc75,1,1,2,0.8661687855668051
16bf9efe,1,2,0,0.7249961603940377
16deb306,1,3,0,0.30269075409945545
16e277aa,1,3,0,0.7125338544377278
1704e646,1,1,1,1.0146501487682726
176f33fb,1,3,0,0.3342606932083556
17c1ae23,1,3,1,0.3680500446635489
17e9cba0,1,1,2,0.9856664288449561
1824417f,1,1,3,1.4297596929464644
18400e8e,1,1,1,0.8992197096755109
1843760e,1,2,1,0.7190007341652087
18506cf3,1,1,0,0.5024565295510509
1894884e,1,2,0,0.2292403260035657
18962676,1,2,0,0.20055168876010931
18ab47f8,1,1,0,0.18913122811504007
18b79e9b,1,3,2,0.2495787169275565
18b8b2f6,1,1,1,0.3703358482544389
18e21bf1,1,3,0,0.2500444505599241
18f6e6db,1,1,0,0.25758241696692113
18fdbccc,1,2,0,0.32880955692086067
18feab0f,1,2,0,0.8163944275125727
19098ef0,1,1,0,0.7744114842081831
1911731d,1,1,0,0.03752919741805183
1943fb23,1,3,0,0.1850353902121224
19455336,1,3,1,0.7449333351977617
198e50c9,1,2,0,1.171078388083023
19b095d5,1,2,0,0.34047377985814264
19cc95e8,1,2,0,0.319616591538406
1a1e8ac5,1,3,0,0.16801435282564203
1a23d282,1,2,1,0.722267094712531
1a2412b3,1,1,0,0.7187147557593234
1a803bfe,1,3,0,0.3604188942795875
1aae1de3,1,1,0,1.0454686474142827
1afa48fe,1,2,0,0.3832414625026555
1aff6762,1,3,2,1.1289908606712082
1b258140,1,2,0,0.08590309395201168
1b2cd439,1,2,0,0.6172936204994035
1b2eea8f,1,3,2,1.0755577079844307
1b32427b,1,1,0,0.7075105903232162
1b410106,1,3,0,0.20438197104207256
1b49c870,1,3,0,0.38077293826219283
1b5b34bc,1,3,1,0.5389541937627456
1b6fb363,1,3,1,0.6377492633892727
1b73fce0,1,1,0,0.23695777551429054
1bc6a98c,1,2,0,0.15042045879114413
1c063ebc,1,3,0,0.0607287744183147
1c23295e,1,3,0,0.5290288674660838
1c481537,1,2,3,1.1043595255727607
1c5ba087,1,3,1,0.8777704642246933
1c66daf4,1,2,0,0.7629254850587195
1c673231,1,2,2,0.6455087060977426
1c6ac3d4,1,3,0,0.3173148757139775
1ccf44f0,1,1,0,0.32818767239956587
1cd37b36,1,1,1,0.9132004320051645
1cf6dcef,1,1,1,0.26591273055844217
1d02812a,1,3,0,0.9811214919977317
1d041232,1,1,0,0.5769704150958734
1d11d488,1,2,0,1.252096024382448
1d78b3c3,1,3,0,0.524609138203889
1da37c60,1,1,2,0.6501350677103059
1dd90b53,1,1,2,0.7748185805454235
1de3c240,1,3,0,0.20007129846410487
1dfd6433,1,1,1,0.659276944850683
1e08b1dc,1,2,1,0.9210080335803728
1e2a1bd0,1,3,0,0.27263069831608056
1e5f6199,1,1,0,0.2362029523214476
1e87baed,1,2,0,0.6082532016514571
1e986f93,1,2,0,0.08387704010920033
1eda934b,1,2,0,0.8022767760541584
1eea8df2,1,1,2,1.3850674391850544
1eedf45e,1,2,1,0.6334761507873338
1f2164a4,1,3,1,0.08745052257271924
1f400626,1,3,0,1.0653276494503285
1f5835cd,1,3,0,0.10689763872552877
1f65fa82,1,3,1,1.1999269476023984
1f7bd44c,1,1,0,0.1695263533379508
1f7ec039,1,2,1,0.8114090388296143
1f881e3d,1,1,0,0.9913240051963161
1fc07a80,1,1,0,0.4223971097319803
1feb42f2,1,3,2,0.6246090019553663
1ffede3b,1,1,0,0.7513182650253716
206c8562,1,3,1,0.418485030952628
2084c823,1,1,0,0.8967953141636036
20cefbaf,1,3,0,0.4505266071775524
20d7ecfd,1,2,1,0.6773032248857314
20df4cab,1,1,0,0.1412564113057153
20e8ca68,1,2,0,0.5142372741488449
2114473a,1,2,0,0.3813046694001524
215ca39b,1,2,1,0.5713025160180156
218faf6f,1,3,0,0.19857625683509356
21a76448,1,3,1,0.824496840071633
21b835ac,1,3,0,0.17314355276303517
21c62163,1,1,1,0.3408168264381344
21e5833c,1,3,0,0.5218246614995746
21f58fba,1,3,0,0.29067442011263694
221e37e0,1,3,0,0.18635124329942987
223724b2,1,1,0,0.6074257107373213
22375702,1,3,1,1.4126295787731211
22389051,1,3,1,0.3032994601825944
22447a95,1,3,0,1.2845753999953473
22536a61,1,1,0,0.8963946355718888
22a71606,1,3,0,0.08538000905016613
22b4191a,1,1,1,0.8970042556686852
22c72c4e,1,1,2,0.6122624398276321
22e44415,1,2,0,0.4379845882742027
22f43a12,1,3,0,0.4118602866886266
231f6db4,1,1,1,0.2967947687831262
233b9425,1,3,0,0.264590157695906
2340e84a,1,2,0,0.5879586147979268
23418fa2,1,1,0,0.14215136524062427
23567787,1,1,1,0.5871491505828641
236ecde8,1,3,0,0.24363074667669055
23d1a58d,1,1,0,0.891707340436759
23d71e37,1,1,0,0.5671650855353775
23dafdab,1,3,0,0.3310902539208308
23e024bd,1,2,0,0.6843657336677036
24398aed,1,2,0,0.21887386566067984
24591f4d,1,2,0,0.2854104266393796
247172f9,1,1,0,0.5054461129612456
2496c491,1,1,0,1.275200249908993
249b6d68,1,1,0,0.8448148794649379
249d2266,1,1,0,0.16219315550047136
24a3b16d,1,3,1,0.8676980781497351
24ab10c6,1,1,1,0.06835443885188308
24b4bc6d,1,2,1,0.4282489376798394
24b75658,1,3,0,0.22703708940954992
24dac645,1,2,0,0.4356847099516097
252ebc5b,1,3,2,0.571848472748621
253f5cb1,1,3,1,1.4615139176308987
2586774b,1,1,0,0.4994258318270275
25a3a723,1,3,0,0.6531041924355139
25e752c8,1,1,0,0.14231945265538265
25eba023,1,2,0,0.13674143844601572
260f542b,1,3,0,0.20393358292436714
26190ddd,1,2,0,0.4287156287497371
262cff6d,1,3,1,1.4158690374007996
26891dbd,1,2,0,0.7723128067343765
269d9918,1,3,1,0.5954198896424783
26a4b61b,1,1,1,0.5455122543874882
26aeacdf,1,3,0,0.1373596687036558
26d31613,1,3,1,0.9528009383251606
26f0e055,1,3,1,0.22106639118724997
273c8ebd,1,3,0,0.05564823712015898
2760be91,1,3,2,0.5468143974734132
277f5b32,1,3,2,0.9261362060994509
279d0ec4,1,2,0,0.7736008430722514
27cd2a6c,1,3,2,0.7905137206981048
27d363de,1,2,1,0.7280791984687747
27d7e5e4,1,1,0,0.15393616211974087
27e0ca6b,1,3,0,0.40383188457633135
281174c9,1,3,0,0.5856062813140823
2812951b,1,1,0,0.40474206575191346
2840643b,1,1,1,0.19545896902304544
287390e6,1,2,2,0.9084075102304618
287f1349,1,1,0,0.8256593180836125
28b91cf3,1,2,0,0.15852213246396735
28ba92e9,1,3,0,0.37330278833939046
28e8b2b2,1,3,0,0.42045065016034167
28e973b1,1,3,0,0.573219637935804
28f7e6ff,1,2,2,0.6219779247731043
28f99ddb,1,1,0,0.5225646693415966
2911ef94,1,3,2,1.0474440286508762
29a1d334,1,1,0,0.4880936987064116
29c54890,1,1,0,0.7113529962478675
29e4911b,1,2,0,0.09767917741144944
2a3fcf9a,1,1,0,0.0987869203760135
2a64085d,1,1,0,0.23527104884450756
2a6a6b92,1,3,0,0.7084328095290714
2a7b5b79,1,1,1,0.353631410283831
2a81925b,1,1,1,0.41249300690001145
2a85889c,1,2,1,0.6701041955168752
2a88cbe9,1,3,0,0.48501592894057544
2a922ca4,1,1,0,0.18192536869652104
2a9e0dee,1,3,0,0.5298410925707133
2aa15e6b,1,2,1,0.2138104327536558
2aab37ac,1,2,0,0.4416895349028407
2ac0bd9f,1,2,1,0.8577024312043073
2af3c8d8,1,3,1,1.3784159418991557
2afea280,1,1,1,0.9142794658278535
2b34dcf3,1,1,0,0.2569174004828259
2b574ef7,1,3,0,0.19825166001063582
2bac0893,1,1,0,0.9334868428063257
2bad0db7,1,2,0,0.7927422366805636
2bbcfd43,1,1,0,0.2516302614613061
2beaaf7a,1,1,1,0.6232827513313904
2bfc9187,1,1,0,0.6894897434632736
2c2dc20d,1,2,2,0.4302370439111266
2c406043,1,2,0,0.10525788749856396
2c483245,1,1,0,0.8075753259460473
2c512f2f,1,2,1,0.5690397874624624
2c54d6c5,1,1,0,0.5086373751679351
2c9a90e9,1,1,1,1.2691673643015773
2ca2206f,1,3,1,0.9986750236258114
2ca9811d,1,3,1,1.0955731567433606
2cb0db2c,1,1,0,0.0962193984903954
2cd9b5a3,1,2,1,0.8248812176016269
2cda86bd,1,3,2,1.322696860099188
2d043af7,1,2,0,0.7475184749907574
2d286c59,1,3,0,0.6925047426722073
2d5365c6,1,3,2,0.6229857956457192
2da6bf6e,1,2,0,0.13902367590005177
2dbdfe11,1,1,2,0.5277235658159203
2e17c497,1,1,1,0.29153170395043126
2e293d08,1,2,0,0.32810186316187734
2e42573e,1,2,0,0.2633754643212706
2e5f5207,1,1,1,0.6361645442049538
2ebdadbc,1,1,0,0.4270046145766831
2ee0a1e8,1,1,1,0.9315338320645744
2f0f2949,1,3,0,1.1216563588063733
2f12de00,1,2,1,0.642404108083357
2f154763,1,1,0,0.1188913847195005
2f16cad4,1,3,0,1.0659301721347285
2f6b484c,1,1,0,0.16232783271808332
2f72f441,1,1,0,0.015061016265612515
2f8ec752,1,1,0,0.6081340261969023
2f91f3c1,1,1,0,0.844675632210055
2fba6cf4,1,1,0,0.387983829327653
2fc568f6,1,1,1,0.9373325805070891
2ff729d3,1,2,0,0.867835537689619
3055881a,1,2,0,0.7751102455920744
3065aa2f,1,2,0,0.7096043322312912
307c91ee,1,3,0,0.2448885718097163
3093d29f,1,2,1,0.6819175923576811
30ac8a84,1,3,2,0.552404222873501
30b3f203,1,3,2,0.9787141354222051
30ba4252,1,2,0,0.3215748201031705
30d2fd47,1,2,0,0.19999054771695451
3133a6c9,1,2,1,0.5414484323050041
3134b69f,1,2,1,0.750855626450728
3146f878,1,3,0,0.3972306086884499
3155ed01,1,1,0,0.7912224070050805
3162c492,1,2,1,0.40444857600380363
31648caa,1,1,0,-0.02841363164197852
31b74cd4,1,3,1,0.4563757673372333
31d61741,1,1,1,0.5538328718566266
31d7a136,1,2,0,0.19138607186049
31f01671,1,2,0,0.22078848732091988
321202d4,1,2,1,0.6101352051282664
323ea319,1,3,0,0.5332004785606854
325afd3d,1,3,0,0.7479413620512799
3268c574,1,1,1,0.7714483619961594
326c23c2,1,2,0,0.49902881520262427
327736cd,1,1,0,0.07489352174308117
327ef356,1,2,1,0.6034698443530857
329a9c25,1,3,2,1.043659723592386
32a9dac0,1,3,2,0.7437107449057458
32b8490d,1,2,0,0.5470643779426174
32d0ebca,1,2,0,0.705712404851321
32dcc8ab,1,2,0,0.4224710691457182
32e18ccc,1,3,2,1.1446886470799555
3302713b,1,1,0,0.8006327775671411
3305a981,1,1,2,1.1345091175628177
331733c7,1,2,1,0.7537928661011072
333be478,1,2,1,0.5130052358205375
338146bd,1,3,0,0.5525892704760171
3399795b,1,2,1,0.5197290784728757
33d60f7d,1,3,2,0.3953079865727671
33e34de8,1,1,1,1.0680894841312405
33fe1b04,1,3,0,0.7278928187722625
342d43c7,1,1,1,0.8887928221134487
342edae9,1,3,1,0.28370462395242113
343460ab,1,3,3,1.5625146871561248
34362a9a,1,1,1,0.2973570608540216
3441fd41,1,1,1,0.9716489848791345
3466c72a,1,3,1,0.6238176703435636
347095fe,1,1,2,1.4378294700319616
34c30fad,1,2,2,1.0058658073936693
350cf38b,1,3,0,0.2308775170597105
350dbeba,1,2,0,0.6661757745107572
35198c2d,1,1,2,1.1214240510597357
351cd4ec,1,3,1,0.5858083569357327
35265670,1,1,1,0.3265203865642825
356ab908,1,3,1,0.9077229407614318
35d2aa41,1,3,0,1.250350199104707
35daea65,1,1,0,0.027690223426223404
36146fe1,1,1,0,0.8717590758228959
36473697,1,3,1,0.7594546197041743
36530d36,1,3,0,0.39121728671296524
3655395c,1,3,0,0.42299943233999937
36958957,1,2,2,0.8426038936522553
36c060b9,1,2,2,1.375529768101199
36c1f189,1,2,0,0.28384417043658705
36e77bf0,1,1,1,0.5315900434188426
370b47c4,1,3,0,0.9484111729477662
3714afd7,1,1,0,0.4755008613699379
372a7950,1,1,1,0.7591119055888644
376e617f,1,3,2,0.8602200367150123
37995242,1,2,0,0.07696321642929405
37ae1239,1,1,1,0.34106406431461717
37bcfa7e,1,3,0,0.8805181218580392
380029ef,1,1,0,0.2895923017667856
3820a945,1,3,0,1.1246685190575239
38390669,1,2,0,0.2606882793113192
385819e6,1,3,1,0.1944276287360584
3875d4de,1,2,0,0.903195219315327
38cccd6d,1,1,2,0.989240993442849
38d53b92,1,2,0,0.4662558921596408
3901e707,1,1,0,0.16494552639625149
3918d854,1,2,0,0.1408914569394078
394684ae,1,1,0,0.7813182411395493
397efe7a,1,2,0,0.3457270445608625
3983d3cd,1,3,0,0.5648295130365298
3999e449,1,1,0,0.9742038000629243
39c20e2a,1,3,0,0.8100258221929917
39cc2836,1,3,0,0.3238052156521318
39d626f4,1,1,0,0.6287472640911821
39dd3538,1,1,0,0.08013770721878288
3a33d579,1,3,1,0.5837113543160464
3a594acf,1,3,1,0.7196032794161016
3a9d7bd6,1,3,0,0.2130736251918809
3ab0b1ff,1,1,1,1.085275651581365
3ab539f0,1,1,0,0.1893107617849688
3acb5be3,1,1,0,0.180881571693502
3b047021,1,1,0,0.10988298289016396
3b091b83,1,3,0,0.4055700492843909
3b112284,1,1,0,0.09239334119455189
3b1b9538,1,3,1,0.8991422941354777
3ba48ca7,1,3,0,0.5364908474833315
3bbf88cd,1,1,2,0.8488248387583492
3c0aba64,1,2,0,0.7779723058559054
3c2cf08e,1,2,0,0.2736326663959377
3c620257,1,1,0,0.26913245348292936
3c7a7f32,1,1,0,1.1216998581890834
3c8f474a,1,3,0,0.3298217248878505
3cc9cfa6,1,3,0,0.23298595271100714
3cfeca85,1,2,0,0.18174907169191334
3d20d9a7,1,3,0,0.672060325823753
3d2c0bc5,1,2,1,0.8385367000289282
3d36fe8b,1,1,0,0.9103642534108408
3d3b87db,1,2,1,0.7325029084781084
3d3fb503,1,1,0,0.3235807122100128
3d5ad997,1,2,0,0.6031657546030881
3d6143f3,1,1,0,0.11395033894474771
3d8531f5,1,3,0,0.4120630994218045
3d970ce4,1,2,1,0.6985936128761467
3dcbc164,1,2,1,1.152427350341247
3de6a21c,1,1,0,0.19316637555435084
3e377cb7,1,1,0,0.5149664741849325
3e398bf9,1,1,2,1.1045020782858075
3e3c242c,1,2,0,0.2242730875988398
3e5d5b58,1,2,1,0.1805874272459677
3e7ee995,1,2,1,1.2025951832651796
3e9fd8d6,1,2,2,1.0762977046130875
3eb48980,1,2,1,0.4860104383318537
3ebfbb4c,1,3,1,0.1555155969867857
3f1cf5ba,1,3,1,0.5526846544723878
3f1f23e7,1,2,2,0.6302096729648695
3f2141da,1,1,0,0.5029520576609134
3f3d3809,1,2,0,0.28019501572621475
3f51a21d,1,3,2,0.4896397860471066
3fcef947,1,1,0,0.4819970131870403
3fe59141,1,3,0,0.8491189455633774
40087bc5,1,1,2,1.2206833378891293
40898508,1,2,0,0.9167743029247022
408bed19,1,3,0,0.4292812099319987
4093774d,1,1,1,0.7817613346784869
40aae75f,1,1,0,0.7858774365660544
40b904b3,1,3,1,0.6799197167601683
40cdadfc,1,3,0,0.43970147382346997
40e95163,1,2,0,0.24748873879449995
41185f8e,1,2,2,0.909418711595315
4128aee6,1,3,0,0.23639357993859583
4135cb0e,1,2,1,1.0314776139967106
4157be55,1,1,2,1.5089171741915166
415d5a1a,1,1,0,0.9711634921476128
4177e5e5,1,2,1,0.6030588840597452
41974cde,1,3,0,0.24320710172531607
419d05c6,1,1,2,1.1285520153907158
41bacefb,1,1,0,0.93967103168441
41badf5d,1,1,1,0.9328266823849141
41cfd1db,1,1,3,1.4626924823179603
42309938,1,3,1,0.8222859547980503
4248261f,1,1,0,0.029525831679094394
4255e559,1,1,0,0.566140303157357
4262ce3d,1,1,0,0.3647840494564685
4280076d,1,3,0,0.4284998728976285
428970d4,1,1,1,0.7712246316981339
428c37ea,1,3,0,0.4776756959814767
429cc266,1,1,0,0.38358339722676527
42aa29fb,1,3,1,0.4690774502403681
42bf071e,1,1,2,0.6075716843492729
42c6f67a,1,1,0,0.2031067325115205
42dfc9dd,1,1,2,1.2049890442841293
42ebc3fd,1,2,0,0.7059365698391095
432a4c21,1,2,1,0.8046850259316064
432aff11,1,1,0,0.14115686624351176
435bfa7b,1,3,1,0.5158933515369841
43629a34,1,1,0,0.02419823435030266
436dd613,1,1,0,0.36512714773341615
43720c15,1,1,0,0.6278926691438972
43808706,1,1,2,1.2997433135476484
43a7386d,1,1,1,0.6839849640694865
43e54b20,1,2,1,0.8018901781377501
43f44f6c,1,3,2,0.6207140571185837
43f5d3c5,1,3,1,0.45537790834019976
43fb80d6,1,2,0,0.6215330210955432
43fdba8b,1,3,0,0.4212763603913259
440acf4f,1,3,0,0.16963546849695094
444131bc,1,2,0,0.2368932481315203
4442c376,1,2,0,0.32354945373162763
446757cb,1,1,1,1.0778409856420144
4496d883,1,1,2,0.6945448963446637
44b8622c,1,2,0,1.0107215286298057
44cbf5c5,1,1,0,0.1407183393818956
4505724a,1,1,0,0.0247319611441027
4507da27,1,2,1,1.082532325261632
4518ed77,1,1,0,0.24267989152843233
45ea366f,1,2,0,0.14420291338362723
45eb32f2,1,2,2,1.0121742647434984
46170319,1,2,0,0.1794092383052432
463bf3b2,1,3,0,0.1959171434061544
464a75fb,1,3,1,1.107162748086374
4659aa1a,1,2,0,1.047854584924247
465d3273,1,2,1,0.7860722941192633
466752d9,1,2,0,0.4465254463713624
467c549f,1,2,0,0.25858773021213904
47240aa3,1,1,0,0.20897422702890045
47350ac6,1,2,0,0.8221811508402886
4777151c,1,1,2,1.1603188638357425
47a52eb8,1,3,1,1.0439005749222758
47b3bea1,1,1,2,0.17060654666405733
47c1f368,1,3,2,1.1365587245288928
47c3b47c,1,2,1,0.3303510082355606
47c55e13,1,3,0,0.5351141249212968
47fef4fc,1,1,0,0.2466293254545675
481a1861,1,3,0,0.4284120375764448
4829f7ca,1,3,0,0.7480016537630236
4859a9f9,1,3,0,0.10507930856206116
485d7c69,1,3,0,0.4676512167110954
489fa831,1,3,1,0.45437533088266013
48c205d9,1,2,0,0.483353464992646
48db8ecf,1,2,0,0.25273708287855357
48df987b,1,1,0,0.35679671909659616
48e69212,1,2,0,0.4162413834167342
491bf457,1,3,0,0.6367755235788455
4926b18a,1,1,0,0.3669564056575111
494eba8a,1,1,0,0.3355612456715563
499d4499,1,2,0,1.0171118993121613
4a0b1b9d,1,2,1,0.7088716195246734
4a1440d9,1,3,2,0.32720261063048295
4a17b463,1,3,0,0.3217939193521406
4a21eb0c,1,2,0,0.830782965997037
4a475a9f,1,3,1,1.046342680038556
4a4a0f78,1,1,2,1.2068218701048345
4a62661a,1,2,1,0.6678810315215518
