id,outer_fold,inner_fold,y_true,catboost_prediction
1458a9d2,1,2,0,0.42549608959807916
1470a1df,1,2,1,0.5760346728394969
147c4374,1,1,0,0.07826033775769392
14a6e58e,1,2,0,0.48686173417357004
14b3d6e5,1,1,0,0.06908700411829016
14b999b6,1,1,0,0.6501497370201411
14c12974,1,1,0,0.17312957440631593
14dae995,1,1,0,0.6237626724840337
14e00ce0,1,1,0,0.2236029271207008
1522fee1,1,2,2,0.9467900188215335
154d1191,1,1,1,0.08770243873075678
1551c806,1,3,1,0.9614688155228854
1562998a,1,2,0,0.8560056873416082
157b271f,1,2,3,1.1011870231786782
15a2364d,1,2,1,0.7946995589083838
15d702f8,1,1,0,0.3446234818031928
15f217a6,1,2,1,0.6253713916837998
1606f203,1,2,0,0.543758552611219
1649ce22,1,1,0,0.3470200586787434
164b29ed,1,3,0,0.24944980644659842
164edc75,1,1,2,0.87468432939282
16bf9efe,1,2,0,0.7344996769741599
16deb306,1,3,0,0.3110538231318051
16e277aa,1,3,0,0.7145242331769271
1704e646,1,1,1,1.0285866483905164
176f33fb,1,3,0,0.3051448866619498
17c1ae23,1,3,1,0.3666449122498968
17e9cba0,1,1,2,0.9598209774042135
1824417f,1,1,3,1.3102735036173683
18400e8e,1,1,1,0.8194724481274028
1843760e,1,2,1,0.7582004897283755
18506cf3,1,1,0,0.5858943899453519
1894884e,1,2,0,0.2125197102315446
18962676,1,2,0,0.20248361694074862
18ab47f8,1,1,0,0.17455984130288182
18b79e9b,1,3,2,0.27846814048207713
18b8b2f6,1,1,1,0.3351487400151159
18e21bf1,1,3,0,0.20899954748302652
18f6e6db,1,1,0,0.314669661843446
18fdbccc,1,2,0,0.31942791150839506
18feab0f,1,2,0,0.8343070436293527
19098ef0,1,1,0,0.7171958417038538
1911731d,1,1,0,0.037012934482893334
1943fb23,1,3,0,0.21071582269591016
19455336,1,3,1,0.6990978557118879
198e50c9,1,2,0,1.1919663611029383
19b095d5,1,2,0,0.33724246763897436
19cc95e8,1,2,0,0.33166747542584596
1a1e8ac5,1,3,0,0.17109116111360306
1a23d282,1,2,1,0.7269000714626104
1a2412b3,1,1,0,0.7064928638714711
1a803bfe,1,3,0,0.33542993123499754
1aae1de3,1,1,0,0.9579654048307755
1afa48fe,1,2,0,0.37022055036237317
1aff6762,1,3,2,1.1257121398118606
1b258140,1,2,0,0.08102484476489608
1b2cd439,1,2,0,0.5877367097037333
1b2eea8f,1,3,2,1.0297797036985878
1b32427b,1,1,0,0.7045378874906074
1b410106,1,3,0,0.22867502984650145
1b49c870,1,3,0,0.36563889543103356
1b5b34bc,1,3,1,0.5565759569730241
1b6fb363,1,3,1,0.6368068414874068
1b73fce0,1,1,0,0.22121885004803354
1bc6a98c,1,2,0,0.16520813819615998
1c063ebc,1,3,0,0.07500845063172834
1c23295e,1,3,0,0.5568049202929922
1c481537,1,2,3,1.0513957622055514
1c5ba087,1,3,1,0.8872436119938221
1c66daf4,1,2,0,0.8037575604626825
1c673231,1,2,2,0.6499720018623336
1c6ac3d4,1,3,0,0.3360792516536123
1ccf44f0,1,1,0,0.342096671251059
1cd37b36,1,1,1,0.8699030306802804
1cf6dcef,1,1,1,0.2969600632732362
1d02812a,1,3,0,0.952102338624209
1d041232,1,1,0,0.660085607219128
1d11d488,1,2,0,1.3032855390253584
1d78b3c3,1,3,0,0.5105793912825946
1da37c60,1,1,2,0.6333437178086365
1dd90b53,1,1,2,0.7865129582017193
1de3c240,1,3,0,0.21707614021624994
1dfd6433,1,1,1,0.6548494716803032
1e08b1dc,1,2,1,0.9037795423312158
1e2a1bd0,1,3,0,0.2664107294185467
1e5f6199,1,1,0,0.23783637039165173
1e87baed,1,2,0,0.620853213501155
1e986f93,1,2,0,0.09587180490319946
1eda934b,1,2,0,0.827455008552474
1eea8df2,1,1,2,1.2622982126249536
1eedf45e,1,2,1,0.6413952915862949
1f2164a4,1,3,1,0.10696395483324389
1f400626,1,3,0,1.018367723920676
1f5835cd,1,3,0,0.08234645886096159
1f65fa82,1,3,1,1.1668424765414245
1f7bd44c,1,1,0,0.16960199662104097
1f7ec039,1,2,1,0.8148272580882128
1f881e3d,1,1,0,1.0146029970245833
1fc07a80,1,1,0,0.44980413053726237
1feb42f2,1,3,2,0.5806186586309393
1ffede3b,1,1,0,0.7050038905380398
206c8562,1,3,1,0.42018062668530687
2084c823,1,1,0,0.9166386300643549
20cefbaf,1,3,0,0.42590000885241663
20d7ecfd,1,2,1,0.6731215953598216
20df4cab,1,1,0,0.1595044189104638
20e8ca68,1,2,0,0.5033876780443058
2114473a,1,2,0,0.39356357829235145
215ca39b,1,2,1,0.5730602971157607
218faf6f,1,3,0,0.25706831787411977
21a76448,1,3,1,0.8081829479885436
21b835ac,1,3,0,0.16107820532781125
21c62163,1,1,1,0.36278943368666905
21e5833c,1,3,0,0.5572023050523568
21f58fba,1,3,0,0.28616513453134346
221e37e0,1,3,0,0.21319490892287518
223724b2,1,1,0,0.6085736258134116
22375702,1,3,1,1.4805681612365529
22389051,1,3,1,0.3293347523558014
22447a95,1,3,0,1.2934535014107356
22536a61,1,1,0,0.8657159442299287
22a71606,1,3,0,0.09203189988332999
22b4191a,1,1,1,0.8621194550833737
22c72c4e,1,1,2,0.6424780968041885
22e44415,1,2,0,0.43613339258405615
22f43a12,1,3,0,0.4032577856861542
231f6db4,1,1,1,0.29414574214056866
233b9425,1,3,0,0.28109406387773034
2340e84a,1,2,0,0.5784316067352037
23418fa2,1,1,0,0.15626883633598
23567787,1,1,1,0.6164899282250081
236ecde8,1,3,0,0.2274570604943404
23d1a58d,1,1,0,0.9181132577835883
23d71e37,1,1,0,0.5854111737922238
23dafdab,1,3,0,0.2883057198548921
23e024bd,1,2,0,0.6975283895007145
24398aed,1,2,0,0.22298548477153812
24591f4d,1,2,0,0.2709323263667012
247172f9,1,1,0,0.5486524138123651
2496c491,1,1,0,1.1720515760251715
249b6d68,1,1,0,0.8545006984978452
249d2266,1,1,0,0.17367152996425228
24a3b16d,1,3,1,0.8904023965611102
24ab10c6,1,1,1,0.1057467562753946
24b4bc6d,1,2,1,0.4138694602449405
24b75658,1,3,0,0.21732972347207502
24dac645,1,2,0,0.439408750562346
252ebc5b,1,3,2,0.6036099771734923
253f5cb1,1,3,1,1.4727974728906514
2586774b,1,1,0,0.5098024979458653
25a3a723,1,3,0,0.6646480747160415
25e752c8,1,1,0,0.15371169602326584
25eba023,1,2,0,0.13984981541061736
260f542b,1,3,0,0.20851017377229242
26190ddd,1,2,0,0.43272160965112416
262cff6d,1,3,1,1.4580407674131401
26891dbd,1,2,0,0.7976307855148315
269d9918,1,3,1,0.5904696322730756
26a4b61b,1,1,1,0.5984071476083503
26aeacdf,1,3,0,0.16128089796541262
26d31613,1,3,1,0.9606965231759119
26f0e055,1,3,1,0.22665605265784194
273c8ebd,1,3,0,0.09190214524360957
2760be91,1,3,2,0.5210175172686367
277f5b32,1,3,2,0.9470870920217684
279d0ec4,1,2,0,0.7066854587630458
27cd2a6c,1,3,2,0.801253033064077
27d363de,1,2,1,0.7682847709213905
27d7e5e4,1,1,0,0.16894975603278173
27e0ca6b,1,3,0,0.4265587450536312
281174c9,1,3,0,0.5212268386600499
2812951b,1,1,0,0.4315867730532208
2840643b,1,1,1,0.2188998990648307
287390e6,1,2,2,0.9408164881678456
287f1349,1,1,0,0.8014065210943989
28b91cf3,1,2,0,0.16434728794433723
28ba92e9,1,3,0,0.39722805310560316
28e8b2b2,1,3,0,0.3979521348799721
28e973b1,1,3,0,0.5588636113783195
28f7e6ff,1,2,2,0.6281058933915533
28f99ddb,1,1,0,0.5616690089216336
2911ef94,1,3,2,1.0485373439865018
29a1d334,1,1,0,0.4789867671020218
29c54890,1,1,0,0.7078732992954719
29e4911b,1,2,0,0.09581651993189855
2a3fcf9a,1,1,0,0.1207963815276959
2a64085d,1,1,0,0.22797959982316335
2a6a6b92,1,3,0,0.7507213722722372
2a7b5b79,1,1,1,0.4157402878525821
2a81925b,1,1,1,0.4172002811157721
2a85889c,1,2,1,0.6160103167212446
2a88cbe9,1,3,0,0.4798309005987379
2a922ca4,1,1,0,0.19328066751231265
2a9e0dee,1,3,0,0.550911473272365
2aa15e6b,1,2,1,0.21944386320173376
2aab37ac,1,2,0,0.4433689138933046
2ac0bd9f,1,2,1,0.8708068087036461
2af3c8d8,1,3,1,1.310634153806343
2afea280,1,1,1,0.8687221073800429
2b34dcf3,1,1,0,0.32959681069316366
2b574ef7,1,3,0,0.1750821604376664
2bac0893,1,1,0,0.8691118186180384
2bad0db7,1,2,0,0.7797864430453701
2bbcfd43,1,1,0,0.30639451792654226
2beaaf7a,1,1,1,0.6507065886327994
2bfc9187,1,1,0,0.6501790422033309
2c2dc20d,1,2,2,0.45508425989544266
2c406043,1,2,0,0.10423022301935653
2c483245,1,1,0,0.7484320575595514
2c512f2f,1,2,1,0.5840042970002193
2c54d6c5,1,1,0,0.6148469657443978
2c9a90e9,1,1,1,1.2662175638472282
2ca2206f,1,3,1,0.9563778751736016
2ca9811d,1,3,1,1.096894467739669
2cb0db2c,1,1,0,0.17578625586912755
2cd9b5a3,1,2,1,0.7876529238087547
2cda86bd,1,3,2,1.3551059021475518
2d043af7,1,2,0,0.7395451817051847
2d286c59,1,3,0,0.6556180960147849
2d5365c6,1,3,2,0.6342874548847066
2da6bf6e,1,2,0,0.15471235999294802
2dbdfe11,1,1,2,0.552143940319303
2e17c497,1,1,1,0.33485521838390286
2e293d08,1,2,0,0.29613721621475897
2e42573e,1,2,0,0.25597253309723506
2e5f5207,1,1,1,0.6641389903637448
2ebdadbc,1,1,0,0.4468637348814148
2ee0a1e8,1,1,1,1.02109547550933
2f0f2949,1,3,0,1.121020220907878
2f12de00,1,2,1,0.6163338992232252
2f154763,1,1,0,0.16510555551259204
2f16cad4,1,3,0,1.022152340697052
2f6b484c,1,1,0,0.21124435414067994
2f72f441,1,1,0,0.062162741165176616
2f8ec752,1,1,0,0.6230837057976126
2f91f3c1,1,1,0,0.7881771766862607
2fba6cf4,1,1,0,0.3540895428739276
2fc568f6,1,1,1,0.8946376271573799
2ff729d3,1,2,0,0.8506636971570868
3055881a,1,2,0,0.8340342600848509
3065aa2f,1,2,0,0.6982461297125502
307c91ee,1,3,0,0.2421474660923177
3093d29f,1,2,1,0.6620438167715245
30ac8a84,1,3,2,0.5418536878601052
30b3f203,1,3,2,1.05751515514108
30ba4252,1,2,0,0.33385966627345176
30d2fd47,1,2,0,0.20386480021587106
3133a6c9,1,2,1,0.5632301699169426
3134b69f,1,2,1,0.7516263674696885
3146f878,1,3,0,0.3525080971605805
3155ed01,1,1,0,0.7436758240399215
3162c492,1,2,1,0.3921554564959096
31648caa,1,1,0,0.03156825955295006
31b74cd4,1,3,1,0.4779980533664425
31d61741,1,1,1,0.4855418379187766
31d7a136,1,2,0,0.19399699584995
31f01671,1,2,0,0.22185906876614309
321202d4,1,2,1,0.623270268165106
323ea319,1,3,0,0.5155024741521743
325afd3d,1,3,0,0.7330684779899197
3268c574,1,1,1,0.8629830074380327
326c23c2,1,2,0,0.4854301828657209
327736cd,1,1,0,0.09614587086124121
327ef356,1,2,1,0.6178912114398545
329a9c25,1,3,2,1.0383469861649777
32a9dac0,1,3,2,0.6855551548120249
32b8490d,1,2,0,0.549866609792323
32d0ebca,1,2,0,0.75960694284182
32dcc8ab,1,2,0,0.4115176234547814
32e18ccc,1,3,2,1.1717675942813912
3302713b,1,1,0,0.7481814937237461
3305a981,1,1,2,1.0495798593098868
331733c7,1,2,1,0.7972653234549338
333be478,1,2,1,0.515197249875126
338146bd,1,3,0,0.5752127481997511
3399795b,1,2,1,0.5223186426272174
33d60f7d,1,3,2,0.41754565734115023
33e34de8,1,1,1,1.012456288418132
33fe1b04,1,3,0,0.7353297053918034
342d43c7,1,1,1,0.9014782075717441
342edae9,1,3,1,0.27366345888419336
343460ab,1,3,3,1.4908454668090902
34362a9a,1,1,1,0.3087671670275871
3441fd41,1,1,1,1.0079431079989618
3466c72a,1,3,1,0.6531392801307357
347095fe,1,1,2,1.3794850209584317
34c30fad,1,2,2,0.9940803387168604
350cf38b,1,3,0,0.22948557573480322
350dbeba,1,2,0,0.6906871165220186
35198c2d,1,1,2,0.9842352078943124
351cd4ec,1,3,1,0.5884193510619662
35265670,1,1,1,0.36099034904925487
356ab908,1,3,1,0.8945678750668754
35d2aa41,1,3,0,1.2735470947988428
35daea65,1,1,0,0.0699948976652599
36146fe1,1,1,0,0.9050305480628478
36473697,1,3,1,0.7394675342413162
36530d36,1,3,0,0.4006435395662383
3655395c,1,3,0,0.40955971877385694
36958957,1,2,2,0.8380421470242694
36c060b9,1,2,2,1.4006734664294118
36c1f189,1,2,0,0.26468635872467094
36e77bf0,1,1,1,0.502041996609041
370b47c4,1,3,0,0.9475082334753182
3714afd7,1,1,0,0.4501787522754138
372a7950,1,1,1,0.6992483282710039
376e617f,1,3,2,0.8664455100709232
37995242,1,2,0,0.0940427336866197
37ae1239,1,1,1,0.37832223805052567
37bcfa7e,1,3,0,0.8798882636319738
380029ef,1,1,0,0.31561928821582647
3820a945,1,3,0,1.165520286737776
38390669,1,2,0,0.26052653871618386
385819e6,1,3,1,0.21214001535061705
3875d4de,1,2,0,0.9289280928275774
38cccd6d,1,1,2,0.9141114903197032
38d53b92,1,2,0,0.4262447927029088
3901e707,1,1,0,0.21988950237212707
3918d854,1,2,0,0.12351573373084401
394684ae,1,1,0,0.7701359229451085
397efe7a,1,2,0,0.34772913927191945
3983d3cd,1,3,0,0.5541071372243108
3999e449,1,1,0,0.8625040289471422
39c20e2a,1,3,0,0.8526509988715469
39cc2836,1,3,0,0.3344041674188723
39d626f4,1,1,0,0.611737708127547
39dd3538,1,1,0,0.08639667496116465
3a33d579,1,3,1,0.5185196204882919
3a594acf,1,3,1,0.743093074994935
3a9d7bd6,1,3,0,0.2277855258202801
3ab0b1ff,1,1,1,1.0192037782613286
3ab539f0,1,1,0,0.17232604470567775
3acb5be3,1,1,0,0.245291179082402
3b047021,1,1,0,0.17896411458831335
3b091b83,1,3,0,0.3973070039693234
3b112284,1,1,0,0.10188292461782156
3b1b9538,1,3,1,0.8522281881177571
3ba48ca7,1,3,0,0.5354628236469084
3bbf88cd,1,1,2,0.7657115748322084
3c0aba64,1,2,0,0.78825972446857
3c2cf08e,1,2,0,0.2512613416425103
3c620257,1,1,0,0.2532637189419705
3c7a7f32,1,1,0,1.0489858589876127
3c8f474a,1,3,0,0.30178606879434766
3cc9cfa6,1,3,0,0.23693453729820296
3cfeca85,1,2,0,0.18866542248414148
3d20d9a7,1,3,0,0.7133522394547829
3d2c0bc5,1,2,1,0.8289736639615797
3d36fe8b,1,1,0,0.9326101703389229
3d3b87db,1,2,1,0.7262433323940181
3d3fb503,1,1,0,0.2870386796310192
3d5ad997,1,2,0,0.5960581824714042
3d6143f3,1,1,0,0.14626942268910992
3d8531f5,1,3,0,0.40283327627001075
3d970ce4,1,2,1,0.6524147711198303
3dcbc164,1,2,1,1.19022831553252
3de6a21c,1,1,0,0.1887543493189136
3e377cb7,1,1,0,0.5488427213482129
3e398bf9,1,1,2,1.070001613602901
3e3c242c,1,2,0,0.21780046370569117
3e5d5b58,1,2,1,0.16403785614880606
3e7ee995,1,2,1,1.2079641539247923
3e9fd8d6,1,2,2,1.1260350734129183
3eb48980,1,2,1,0.4818549610195382
3ebfbb4c,1,3,1,0.156082819677494
3f1cf5ba,1,3,1,0.5156943365511214
3f1f23e7,1,2,2,0.6276783950886489
3f2141da,1,1,0,0.467818864818082
3f3d3809,1,2,0,0.27848300219509226
3f51a21d,1,3,2,0.49220619412530475
3fcef947,1,1,0,0.48746202252773335
3fe59141,1,3,0,0.8731846277655544
40087bc5,1,1,2,1.1472455184930346
40898508,1,2,0,0.886439174710318
408bed19,1,3,0,0.4789190774850789
4093774d,1,1,1,0.774513773561215
40aae75f,1,1,0,0.8052179184641253
40b904b3,1,3,1,0.6693332637846274
40cdadfc,1,3,0,0.4328727411266104
40e95163,1,2,0,0.26365623901847823
41185f8e,1,2,2,0.8843613797751536
4128aee6,1,3,0,0.25063515854571705
4135cb0e,1,2,1,1.0265781867755375
4157be55,1,1,2,1.3440475878059455
415d5a1a,1,1,0,0.9799980593770194
4177e5e5,1,2,1,0.5522402356931236
41974cde,1,3,0,0.24468437697481232
419d05c6,1,1,2,1.0995557454882965
41bacefb,1,1,0,0.931963759423318
41badf5d,1,1,1,0.872456406711697
41cfd1db,1,1,3,1.382771333760479
42309938,1,3,1,0.8325678808248864
4248261f,1,1,0,0.09742473996475265
4255e559,1,1,0,0.5658922616669945
4262ce3d,1,1,0,0.3649627906987507
4280076d,1,3,0,0.3980636758060363
428970d4,1,1,1,0.7360718662762697
428c37ea,1,3,0,0.4595158991705317
429cc266,1,1,0,0.38083856644431846
42aa29fb,1,3,1,0.46622964381884746
42bf071e,1,1,2,0.5992302753890996
42c6f67a,1,1,0,0.23539885273306266
42dfc9dd,1,1,2,1.1284670906592906
42ebc3fd,1,2,0,0.7169660740357091
432a4c21,1,2,1,0.8022840680691452
432aff11,1,1,0,0.13302472868247361
435bfa7b,1,3,1,0.4976560178413219
43629a34,1,1,0,0.044331488664563046
436dd613,1,1,0,0.383471095698226
43720c15,1,1,0,0.7378487556381605
43808706,1,1,2,1.2151231965787006
43a7386d,1,1,1,0.6786668063437484
43e54b20,1,2,1,0.7635651129822255
43f44f6c,1,3,2,0.6040312288539238
43f5d3c5,1,3,1,0.4755975521906368
43fb80d6,1,2,0,0.6175532428586077
43fdba8b,1,3,0,0.3817759964819612
440acf4f,1,3,0,0.19040928705707894
444131bc,1,2,0,0.27049983284708756
4442c376,1,2,0,0.3330005289084925
446757cb,1,1,1,1.0129944256840278
4496d883,1,1,2,0.610709803337346
44b8622c,1,2,0,1.0149777690308726
44cbf5c5,1,1,0,0.17484927506583864
4505724a,1,1,0,0.03828263133151222
4507da27,1,2,1,1.0756568678485574
4518ed77,1,1,0,0.28501219068182104
45ea366f,1,2,0,0.14529314581871622
45eb32f2,1,2,2,1.006140969201304
46170319,1,2,0,0.1811349243878863
463bf3b2,1,3,0,0.1758844036892081
464a75fb,1,3,1,1.129090124386475
4659aa1a,1,2,0,1.0253041247422554
465d3273,1,2,1,0.8104072565204304
466752d9,1,2,0,0.4711938490876727
467c549f,1,2,0,0.26294735856756907
47240aa3,1,1,0,0.21481913701256944
47350ac6,1,2,0,0.8492816308444033
4777151c,1,1,2,1.1203315365253599
47a52eb8,1,3,1,1.0444118037811965
47b3bea1,1,1,2,0.18436819290420464
47c1f368,1,3,2,1.1990926906856194
47c3b47c,1,2,1,0.33343559934823175
47c55e13,1,3,0,0.4935844983180073
47fef4fc,1,1,0,0.28514907590980104
481a1861,1,3,0,0.4392390352288599
4829f7ca,1,3,0,0.794013110287895
4859a9f9,1,3,0,0.10285224187317632
485d7c69,1,3,0,0.4216409255096112
489fa831,1,3,1,0.45616470932665876
48c205d9,1,2,0,0.48084153616980135
48db8ecf,1,2,0,0.24266904926042038
48df987b,1,1,0,0.37797916773891277
48e69212,1,2,0,0.40837883539323705
491bf457,1,3,0,0.6812876292682661
4926b18a,1,1,0,0.3933125630884653
494eba8a,1,1,0,0.35772561087200105
499d4499,1,2,0,1.0259823613254124
4a0b1b9d,1,2,1,0.7569138503137582
4a1440d9,1,3,2,0.3401349567885801
4a17b463,1,3,0,0.3151638370842437
4a21eb0c,1,2,0,0.850291378250106
4a475a9f,1,3,1,1.1132406391866212
4a4a0f78,1,1,2,1.149471970156878
4a62661a,1,2,1,0.6650909353027754
4a69e534,1,1,0,0.08879000849660623
